entry_atr_mult,sl_atr_mult,tp_atr_mult,min_hold,max_hold,cooldown,min_sl,long_threshold,short_threshold,signal_threshold,ret,sharpe,maxdd,active_bars
0.3,2.5,3.0,12,48,3,0.01,0.6,0.4,0.1,0.5041481882613974,0.34473952976185135,-0.45363892275053014,18364
0.6,2.5,3.0,12,48,3,0.01,0.65,0.35,0.15,0.4971702163250189,0.34222214718581756,-0.43598361343434605,18364
0.6,2.5,3.0,12,48,3,0.01,0.6,0.4,0.1,0.4971702163250189,0.34222214718581756,-0.43598361343434605,18364
0.6,2.5,3.0,12,48,3,0.01,0.55,0.45,0.05,0.4971702163250189,0.34222214718581756,-0.43598361343434605,18364
0.0,2.5,3.0,12,48,3,0.01,0.7,0.3,0.2,0.45873146443394397,0.337714755146857,-0.4482722908544107,15613
0.0,2.5,2.0,4,48,3,0.01,0.7,0.3,0.2,0.31647805862693623,0.2759682909105184,-0.4885352693498594,14630
0.0,1.5,2.0,12,24,3,0.01,0.65,0.35,0.15,0.3898087425310539,0.27287179039208836,-0.3830165845504175,16974
0.0,1.5,2.0,12,24,3,0.01,0.55,0.45,0.05,0.3898087425310539,0.27287179039208836,-0.3830165845504175,16974
0.0,1.5,2.0,12,24,3,0.01,0.6,0.4,0.1,0.3898087425310539,0.27287179039208836,-0.3830165845504175,16974
0.0,1.5,2.0,12,48,3,0.01,0.7,0.3,0.2,0.3187633252577864,0.24771405046497197,-0.4759821274801092,14407
0.3,2.5,3.0,4,48,3,0.01,0.7,0.3,0.2,0.2849369089988947,0.24523579279586555,-0.4973182185638744,15405
