trade_direction,entry_atr_mult,sl_atr_mult,tp_atr_mult,min_sl,min_hold,max_hold,cooldown,long_threshold,short_threshold,signal_quantile,score,sharpe,total_ret,maxdd,win_rate,n_trades,n_long,n_short
short_only,0.3,1.5,2.5,0.015,4,48,2,0.925,0.075,0.075,-1.5268771957114056,-1.3105985723324745,-0.31446311717077746,-0.431034480557378,0.4225352112676056,142,0,142
both,0.3,2.5,3.0,0.015,4,24,2,0.9,0.1,0.1,-1.5271845856095647,-1.1879710580159772,-0.3448047248510624,-0.5037003786558495,0.4594594594594595,259,92,167
short_only,0.3,2.0,2.5,0.015,8,48,2,0.9,0.1,0.1,-1.5272219287776883,-1.230430943800844,-0.3363690940804094,-0.5889857015331932,0.4397163120567376,141,0,141
short_only,0.6,2.0,3.0,0.01,4,48,3,0.9,0.1,0.1,-1.5277344176135401,-1.256945443474232,-0.31437458041133803,-0.5143605007026183,0.40625,160,0,160
long_only,1.0,2.5,2.5,0.01,4,24,3,0.97,0.03,0.03,-1.5277876796611227,-1.3590800206231095,-0.1747541711832793,-0.1967106631422946,0.41818181818181815,55,55,0
short_only,0.6,2.5,3.0,0.015,4,48,3,0.98,0.02,0.02,-1.5280313942782722,-1.321965670278849,-0.2500300103512356,-0.29313586820079374,0.45714285714285713,70,0,70
short_only,0.6,1.5,2.5,0.015,4,24,2,0.95,0.05,0.05,-1.5282055188614507,-1.3371930580016853,-0.26901789832564404,-0.3851059412266663,0.40816326530612246,147,0,147
both,0.3,2.0,2.0,0.015,4,48,2,0.925,0.075,0.075,-1.528523635400802,-1.2968887766903747,-0.3555071184456523,-0.3924083087349976,0.5027027027027027,185,68,117
both,1.0,2.5,3.0,0.01,8,48,2,0.925,0.075,0.075,-1.5289667853547877,-1.3053787003164385,-0.3632641987162616,-0.37077418199364626,0.4734042553191489,188,63,125
short_only,1.0,2.5,2.0,0.01,8,48,2,0.97,0.03,0.03,-1.5290121903645808,-1.3455939478909875,-0.2570448991061177,-0.3188677098413004,0.4782608695652174,92,0,92
long_only,1.0,2.5,2.5,0.01,8,48,3,0.95,0.05,0.05,-1.5293366891332538,-1.3533732894209867,-0.2233402982335322,-0.23265014829280706,0.4626865671641791,67,67,0
short_only,1.0,1.5,2.5,0.015,8,48,2,0.925,0.075,0.075,-1.5296413431488225,-1.3030459470983182,-0.3186245334966672,-0.4550455133254715,0.39568345323741005,139,0,139
short_only,0.6,2.0,2.0,0.015,4,48,3,0.925,0.075,0.075,-1.5300946875577024,-1.3039050627028117,-0.3185544871320065,-0.4628204745331748,0.45864661654135336,133,0,133
long_only,1.0,2.5,2.5,0.015,8,24,2,0.95,0.05,0.05,-1.5304746468967618,-1.369611220370833,-0.2175042444687808,-0.23145030168023828,0.44,75,75,0
short_only,0.3,2.5,3.0,0.015,4,24,3,0.925,0.075,0.075,-1.5305936751965592,-1.2698569183164676,-0.30316837267126995,-0.49254901084227287,0.43558282208588955,163,0,163
long_only,0.6,1.5,2.0,0.015,4,24,3,0.97,0.03,0.03,-1.5306826252815402,-1.3625690584627104,-0.172430093903446,-0.18184927213290855,0.4,55,55,0
short_only,1.0,2.5,3.0,0.015,8,48,2,0.97,0.03,0.03,-1.5310345410567843,-1.3330189864944846,-0.27789095520134155,-0.31177487941732834,0.4578313253012048,83,0,83
short_only,0.6,2.0,2.5,0.015,8,24,2,0.9,0.1,0.1,-1.5310406370992997,-1.2467951537907336,-0.3232321036470086,-0.49508408163922035,0.4397905759162304,191,0,191
short_only,1.0,2.0,2.5,0.015,8,24,2,0.9,0.1,0.1,-1.5310783611671874,-1.2460692151208068,-0.32314212448354585,-0.4966301708048275,0.4293193717277487,191,0,191
short_only,0.3,2.0,2.5,0.015,8,24,2,0.925,0.075,0.075,-1.53114121617228,-1.2899085281182,-0.3077116425472346,-0.4439004347509536,0.4319526627218935,169,0,169
short_only,0.3,2.0,2.5,0.015,4,48,3,0.95,0.05,0.05,-1.531445017256928,-1.3060209821837845,-0.29876972990374184,-0.4577519218791039,0.4375,112,0,112
short_only,0.3,2.5,2.0,0.01,4,48,2,0.98,0.02,0.02,-1.5317133817264341,-1.3471341794158491,-0.22737999087069027,-0.2849780502190237,0.46153846153846156,78,0,78
both,0.3,1.5,2.0,0.01,8,48,2,0.97,0.03,0.03,-1.5325866415259697,-1.3827277975170997,-0.286139671929845,-0.3051004264562292,0.39436619718309857,142,45,97
short_only,0.3,1.5,2.0,0.01,4,48,3,0.98,0.02,0.02,-1.5329225299744702,-1.3822847980768727,-0.21128405234977476,-0.24023813756632456,0.39759036144578314,83,0,83
long_only,0.6,2.0,2.5,0.015,4,24,3,0.95,0.05,0.05,-1.5330526460961091,-1.3777594914474092,-0.21221075792954047,-0.22249339737280724,0.4666666666666667,75,75,0
both,0.6,2.0,3.0,0.015,4,48,2,0.98,0.02,0.02,-1.5332523730119232,-1.370898270264536,-0.29504072702528594,-0.30587427758327496,0.40384615384615385,104,34,70
short_only,0.3,2.5,2.0,0.01,8,24,2,0.85,0.15,0.15,-1.5334880720470443,-1.251354890364641,-0.33169049452278865,-0.4277180782117828,0.47435897435897434,234,0,234
both,0.3,1.5,3.0,0.015,8,24,3,0.98,0.02,0.02,-1.533859970204938,-1.4011153240547387,-0.28194600225648325,-0.3005802534602835,0.38524590163934425,122,44,78
short_only,0.3,2.5,3.0,0.015,8,48,2,0.95,0.05,0.05,-1.5343783240456783,-1.287450387485317,-0.31406520222491263,-0.4738498798423202,0.4380952380952381,105,0,105
short_only,0.6,1.5,2.5,0.01,4,48,3,0.85,0.15,0.15,-1.5343905164395877,-1.2727507546810042,-0.31835139159969383,-0.43805021267635863,0.38,200,0,200
long_only,0.3,2.0,3.0,0.01,4,24,2,0.97,0.03,0.03,-1.5350090679897181,-1.367860462168996,-0.175177950448827,-0.18711830528752255,0.39285714285714285,56,56,0
both,0.6,2.5,2.5,0.015,8,24,3,0.925,0.075,0.075,-1.5354445362706983,-1.2700915602705176,-0.3408584249381029,-0.4052685378422973,0.4622222222222222,225,82,143
short_only,0.6,1.5,3.0,0.015,4,24,3,0.8,0.2,0.2,-1.5357373468986297,-1.1842211804350125,-0.3160218781423638,-0.5483092020929935,0.46184738955823296,249,0,249
both,0.6,2.5,2.5,0.01,8,48,3,0.98,0.02,0.02,-1.5359102464201075,-1.3835676774089776,-0.29430709961500134,-0.3027033408875222,0.44954128440366975,109,36,73
both,1.0,2.0,3.0,0.015,4,48,2,0.98,0.02,0.02,-1.5359364091944339,-1.3737921155653163,-0.2947015337919784,-0.3055402969447701,0.40384615384615385,104,34,70
short_only,0.6,2.5,2.5,0.01,8,24,2,0.925,0.075,0.075,-1.5359768196610963,-1.3277176739350973,-0.30877095462660575,-0.3677087641973053,0.42045454545454547,176,0,176
long_only,1.0,2.0,2.0,0.01,8,24,2,0.97,0.03,0.03,-1.5360462616864123,-1.368239480719919,-0.17778896988090298,-0.1963810986706394,0.4107142857142857,56,56,0
both,0.6,2.5,2.0,0.015,4,48,3,0.925,0.075,0.075,-1.5362984235206525,-1.2883208560074846,-0.3539304668945751,-0.445357383554865,0.5146198830409356,171,61,110
short_only,0.3,1.5,2.5,0.015,8,48,3,0.9,0.1,0.1,-1.5363209120829346,-1.2726822485401428,-0.3293619545324391,-0.5083334749450054,0.40789473684210525,152,0,152
both,0.6,1.5,3.0,0.015,8,24,3,0.98,0.02,0.02,-1.5364490581448245,-1.4098204942204478,-0.27983377193767545,-0.2889324821306081,0.4016393442622951,122,44,78
both,1.0,1.5,3.0,0.01,8,24,2,0.98,0.02,0.02,-1.5368753749819408,-1.4111453052613545,-0.26868447026718467,-0.2817836565435693,0.3671875,128,44,84
short_only,0.3,2.0,3.0,0.01,8,24,2,0.95,0.05,0.05,-1.536942053063736,-1.354787508231107,-0.29161448758120967,-0.36111098984295087,0.40816326530612246,147,0,147
long_only,0.3,2.0,2.0,0.015,8,48,2,0.95,0.05,0.05,-1.5370373636396846,-1.3503697441271185,-0.2290132704842751,-0.24519692979045365,0.46153846153846156,65,65,0
long_only,0.6,2.0,2.5,0.015,4,48,3,0.95,0.05,0.05,-1.5370781120412855,-1.3539028377802975,-0.22655133343538625,-0.2358226926907743,0.453125,64,64,0
short_only,0.3,1.5,2.0,0.01,8,24,3,0.97,0.03,0.03,-1.537554953102467,-1.4144180010404783,-0.24138394511355787,-0.27026004624590677,0.41964285714285715,112,0,112
short_only,1.0,2.0,3.0,0.015,8,24,2,0.8,0.2,0.2,-1.537621904244098,-1.1767779845864865,-0.3353095289305319,-0.5787225494729336,0.46218487394957986,238,0,238
short_only,0.6,2.0,2.0,0.01,8,48,3,0.97,0.03,0.03,-1.5385129805718634,-1.3796702090792583,-0.2507006461785912,-0.2817984777213721,0.4631578947368421,95,0,95
long_only,1.0,2.5,3.0,0.01,8,48,2,0.95,0.05,0.05,-1.538662817774425,-1.3572245318830911,-0.22179132262877244,-0.24087841385160924,0.4696969696969697,66,66,0
short_only,0.3,2.0,3.0,0.015,4,24,3,0.925,0.075,0.075,-1.5387355419765028,-1.3039082170127863,-0.30255592376104334,-0.4365910486636708,0.42168674698795183,166,0,166
long_only,0.3,2.5,2.5,0.01,8,48,3,0.95,0.05,0.05,-1.5388674160183502,-1.3610450418381856,-0.226037898301938,-0.23531541212424537,0.44776119402985076,67,67,0
long_only,1.0,1.5,2.5,0.015,4,24,3,0.97,0.03,0.03,-1.5393679364728432,-1.370483425121745,-0.1754510715105816,-0.1857066069133545,0.38181818181818183,55,55,0
long_only,0.6,2.0,2.0,0.015,4,24,2,0.95,0.05,0.05,-1.5401587819814304,-1.38817314084625,-0.2122474987338886,-0.22252965861685697,0.4675324675324675,77,77,0
short_only,0.6,2.0,2.0,0.01,4,48,2,0.98,0.02,0.02,-1.5401777050456265,-1.3751999554252303,-0.21501077913468858,-0.2573661885575801,0.4375,80,0,80
both,0.6,2.0,2.0,0.01,8,48,3,0.97,0.03,0.03,-1.5403480700937608,-1.3888088380264567,-0.29122287639059574,-0.31712437228130186,0.45185185185185184,135,43,92
long_only,1.0,2.5,3.0,0.015,4,24,2,0.95,0.05,0.05,-1.5406119785156465,-1.3777661298787274,-0.2203661785946348,-0.23426122888781153,0.44,75,75,0
short_only,0.3,2.0,2.5,0.01,8,24,3,0.95,0.05,0.05,-1.5407959477432605,-1.3716372920100899,-0.29148260581609375,-0.34086753251012814,0.4195804195804196,143,0,143
short_only,0.6,1.5,3.0,0.01,8,48,3,0.8,0.2,0.2,-1.5408839582377654,-1.2507747062003745,-0.3505279156080574,-0.4873427710003983,0.3333333333333333,201,0,201
short_only,0.6,2.0,3.0,0.015,8,24,2,0.9,0.1,0.1,-1.5409071621566786,-1.264985167537416,-0.33066224901563146,-0.4797843235849099,0.43386243386243384,189,0,189
short_only,1.0,2.5,3.0,0.015,4,48,2,0.97,0.03,0.03,-1.5410055444109738,-1.3460241758579166,-0.2756846164853495,-0.3096666314504104,0.4523809523809524,84,0,84
both,0.3,2.5,2.0,0.01,4,24,3,0.95,0.05,0.05,-1.5412628835225322,-1.2886219738576152,-0.2959653169413613,-0.410977335349469,0.48095238095238096,210,75,135
short_only,1.0,2.5,3.0,0.01,4,48,2,0.95,0.05,0.05,-1.5414660609919042,-1.3715136293384027,-0.3050792859810999,-0.36528865621329526,0.4067796610169492,118,0,118
short_only,0.3,2.0,2.0,0.01,8,24,3,0.95,0.05,0.05,-1.5418157709337768,-1.358124739446248,-0.2911545026535669,-0.3657313726851535,0.4246575342465753,146,0,146
short_only,0.3,2.0,2.5,0.01,4,24,2,0.95,0.05,0.05,-1.541829667594736,-1.3717154267503446,-0.28159196326261327,-0.33113112438562825,0.43790849673202614,153,0,153
both,0.3,2.5,2.5,0.015,8,48,3,0.95,0.05,0.05,-1.5421313209565506,-1.3389362067251958,-0.3507379781257165,-0.3977640477769259,0.44366197183098594,142,51,91
short_only,0.6,2.5,2.0,0.01,4,48,3,0.98,0.02,0.02,-1.5422078281164913,-1.3672716092522192,-0.22858892074329662,-0.2685625141540179,0.45569620253164556,79,0,79
long_only,0.3,2.5,2.0,0.01,4,24,2,0.97,0.03,0.03,-1.542213012822576,-1.3754804136489618,-0.1671251286676504,-0.17627234191707827,0.45454545454545453,55,55,0
short_only,0.6,2.5,3.0,0.01,4,48,2,0.95,0.05,0.05,-1.5424526628220994,-1.369022932023069,-0.30561856838158064,-0.3721162900624716,0.423728813559322,118,0,118
short_only,0.6,2.0,2.5,0.015,8,24,3,0.9,0.1,0.1,-1.5429484833671077,-1.2807463112849626,-0.3226808660971664,-0.4596840219150373,0.43243243243243246,185,0,185
short_only,1.0,2.5,2.5,0.015,8,24,3,0.85,0.15,0.15,-1.5432066479462365,-1.2265098515880672,-0.33820647569976214,-0.5313070069866178,0.45933014354066987,209,0,209
both,0.3,2.0,2.0,0.015,8,48,2,0.98,0.02,0.02,-1.5434948519466705,-1.3777150979710517,-0.2973853412253813,-0.31547219318507547,0.44761904761904764,105,32,73
short_only,1.0,1.5,2.5,0.01,4,48,3,0.98,0.02,0.02,-1.5435092039192673,-1.3915733678058193,-0.2187865552067162,-0.23307579878242493,0.4074074074074074,81,0,81
long_only,0.6,1.5,2.0,0.015,8,24,2,0.95,0.05,0.05,-1.5442402371111323,-1.397266376569882,-0.20986373108618894,-0.22017700515799257,0.43037974683544306,79,79,0
short_only,1.0,1.5,2.5,0.015,4,48,2,0.925,0.075,0.075,-1.5445725776371944,-1.3335407071712726,-0.31755814319758935,-0.41986303455473617,0.4014084507042254,142,0,142
short_only,0.3,2.5,2.0,0.01,4,48,3,0.97,0.03,0.03,-1.5447012474662085,-1.3739429186623129,-0.24927702105850003,-0.29610793466045504,0.4782608695652174,92,0,92
short_only,0.3,1.5,2.5,0.01,8,24,2,0.98,0.02,0.02,-1.5447803288775477,-1.390520799726731,-0.2342950902588139,-0.2550675742305227,0.3977272727272727,88,0,88
both,0.6,1.5,2.0,0.01,8,48,2,0.97,0.03,0.03,-1.5447839318562038,-1.3905680335820312,-0.287855849538623,-0.31335821106032324,0.39436619718309857,142,45,97
both,1.0,2.5,3.0,0.01,8,48,2,0.9,0.1,0.1,-1.54514376747914,-1.2818197337920987,-0.36797492207464844,-0.42808879474979417,0.458128078817734,203,66,137
short_only,0.3,2.5,2.0,0.015,8,24,3,0.85,0.15,0.15,-1.545159533740884,-1.2369955743956793,-0.3387353289797205,-0.5069992912243395,0.4672897196261682,214,0,214
long_only,1.0,2.0,2.5,0.01,4,24,2,0.97,0.03,0.03,-1.5455641768858415,-1.3797926202853523,-0.1698191465281379,-0.18313084245876904,0.4107142857142857,56,56,0
long_only,1.0,2.0,2.0,0.015,4,24,3,0.95,0.05,0.05,-1.5459110584653861,-1.3930410938818385,-0.2129158805661694,-0.22401908915975233,0.45454545454545453,77,77,0
both,1.0,2.0,2.0,0.015,8,24,2,0.925,0.075,0.075,-1.5459363433435922,-1.285987986008202,-0.34021704520587537,-0.368863573753581,0.4567901234567901,243,92,151
both,0.6,2.5,2.0,0.01,4,24,3,0.95,0.05,0.05,-1.5463092486552077,-1.2983375824745298,-0.29646094141599055,-0.40151482348169165,0.4714285714285714,210,75,135
both,0.3,1.5,2.0,0.015,4,48,2,0.95,0.05,0.05,-1.5463643691629847,-1.341757739757079,-0.3308714005116825,-0.3613979178324454,0.4186046511627907,172,57,115
short_only,1.0,1.5,2.0,0.015,8,24,3,0.8,0.2,0.2,-1.5469779924992575,-1.2245065643213924,-0.3347418716887449,-0.4835151937912292,0.46613545816733065,251,0,251
long_only,0.6,2.0,2.0,0.015,8,48,3,0.95,0.05,0.05,-1.547410170383243,-1.3640905074943088,-0.22919296209449558,-0.23843265604437688,0.46153846153846156,65,65,0
long_only,0.6,1.5,3.0,0.015,4,24,3,0.95,0.05,0.05,-1.5474329916820269,-1.398911324135471,-0.20969527834566948,-0.2200107511512228,0.41025641025641024,78,78,0
short_only,1.0,2.0,2.0,0.01,8,48,2,0.95,0.05,0.05,-1.5483175607147044,-1.3754247257269705,-0.3043445080379431,-0.3651527190002685,0.4263565891472868,129,0,129
short_only,0.3,1.5,3.0,0.015,8,48,3,0.9,0.1,0.1,-1.5484118000915343,-1.2823804742085774,-0.33200056626811536,-0.5183106063949868,0.40540540540540543,148,0,148
short_only,1.0,2.0,3.0,0.01,8,24,2,0.98,0.02,0.02,-1.5487947825644572,-1.3914596940035784,-0.23382923436530123,-0.2513908684389226,0.4,85,0,85
short_only,0.6,2.5,2.5,0.01,4,48,3,0.925,0.075,0.075,-1.5489230058078016,-1.3416877639136482,-0.3064115184259648,-0.41763669852802543,0.45714285714285713,140,0,140
short_only,1.0,1.5,3.0,0.01,4,48,3,0.85,0.15,0.15,-1.5491655747019355,-1.2815778527704917,-0.3334218140461618,-0.44971734524720314,0.3686868686868687,198,0,198
short_only,0.3,2.0,2.0,0.01,8,48,2,0.925,0.075,0.075,-1.5492905403201274,-1.3423064345190123,-0.3117318750993394,-0.395912819693991,0.45454545454545453,154,0,154
short_only,0.3,2.5,2.5,0.015,8,24,2,0.9,0.1,0.1,-1.5496737336779818,-1.261204787662971,-0.3282324941386541,-0.5082206254657325,0.44385026737967914,187,0,187
both,0.3,2.0,2.0,0.01,4,24,3,0.95,0.05,0.05,-1.5499869564224666,-1.3144679758163005,-0.2905098721626067,-0.37098299041228333,0.46511627906976744,215,75,140
short_only,1.0,2.5,3.0,0.01,8,24,3,0.925,0.075,0.075,-1.5508293956592223,-1.3216000233103942,-0.31076970027883,-0.4177638928270184,0.4,170,0,170
short_only,1.0,1.5,3.0,0.01,8,24,3,0.97,0.03,0.03,-1.5508898553986945,-1.4152386957367666,-0.2440684781804412,-0.28101264308685436,0.37962962962962965,108,0,108
long_only,1.0,2.0,2.0,0.015,8,24,2,0.95,0.05,0.05,-1.5511658183567034,-1.3971104734886874,-0.2146081677616557,-0.2256875036620036,0.45454545454545453,77,77,0
short_only,1.0,2.0,3.0,0.015,8,24,2,0.9,0.1,0.1,-1.5512530142887073,-1.274333044075815,-0.33271180975891435,-0.4813772617194329,0.42328042328042326,189,0,189
both,1.0,2.5,2.5,0.015,8,24,3,0.925,0.075,0.075,-1.5518631685368995,-1.28944967049224,-0.3447643441125837,-0.39867899292230763,0.4622222222222222,225,82,143
short_only,0.3,2.5,3.0,0.015,8,48,3,0.97,0.03,0.03,-1.551910973803615,-1.3548727615637322,-0.27988265915427357,-0.30259530550545455,0.4691358024691358,81,0,81
long_only,1.0,1.5,3.0,0.015,4,24,2,0.95,0.05,0.05,-1.5521166749377444,-1.4040998411575107,-0.21312530036145094,-0.22422555471975783,0.425,80,80,0
short_only,1.0,1.5,2.5,0.01,4,48,2,0.98,0.02,0.02,-1.5526593005913818,-1.4027903353372588,-0.22159483600588437,-0.2344844349794155,0.3855421686746988,83,0,83
long_only,0.3,1.5,2.0,0.015,8,24,2,0.95,0.05,0.05,-1.552715823006038,-1.4041680399178735,-0.21269577966323128,-0.22213322598072296,0.4177215189873418,79,79,0
short_only,0.6,2.5,2.0,0.01,8,48,2,0.97,0.03,0.03,-1.5527366785277446,-1.3689268738613878,-0.26165675531727917,-0.31818796545037836,0.4891304347826087,92,0,92
both,0.3,2.5,2.5,0.01,8,48,3,0.98,0.02,0.02,-1.5528202060338743,-1.3969926480688057,-0.2996753885801947,-0.3083368240302585,0.45871559633027525,109,36,73
both,0.3,2.5,3.0,0.01,8,48,2,0.925,0.075,0.075,-1.553128944292422,-1.3262229859629282,-0.3679562446210384,-0.3766840562618618,0.48404255319148937,188,63,125
both,0.3,2.5,2.5,0.015,8,48,2,0.8,0.2,0.2,-1.55334237709418,-1.2647872470596195,-0.3993027628102812,-0.4785750135241157,0.515,200,74,126
both,1.0,2.5,2.5,0.015,8,48,3,0.95,0.05,0.05,-1.554860846267654,-1.353088486054351,-0.3514338048113228,-0.3947991382826584,0.4507042253521127,142,51,91
both,0.6,2.5,2.5,0.01,8,48,2,0.97,0.03,0.03,-1.5550585869338425,-1.3864175649410995,-0.31743107216436683,-0.3565374620581916,0.4409448818897638,127,42,85
short_only,1.0,1.5,3.0,0.015,8,48,3,0.85,0.15,0.15,-1.555422286557536,-1.2581637787062212,-0.3506263633629537,-0.5544814711724273,0.36585365853658536,164,0,164
long_only,1.0,2.0,2.0,0.015,4,24,3,0.98,0.02,0.02,-1.5554983632292319,-1.3727130868409203,-0.1711568396825145,-0.18285379767313684,0.34782608695652173,46,46,0
short_only,0.3,1.5,3.0,0.01,4,48,3,0.85,0.15,0.15,-1.555504090747233,-1.28388852023013,-0.335338464194042,-0.45740316097387645,0.3787878787878788,198,0,198
short_only,0.3,2.5,3.0,0.01,4,48,2,0.95,0.05,0.05,-1.5555646865908024,-1.38462726163207,-0.3094541386708829,-0.3662418400769029,0.423728813559322,118,0,118
long_only,0.6,1.5,3.0,0.015,4,24,2,0.98,0.02,0.02,-1.5556372717007398,-1.376717165498856,-0.15670828342764653,-0.16712212560653858,0.34782608695652173,46,46,0
long_only,1.0,2.0,2.0,0.015,8,48,2,0.95,0.05,0.05,-1.5558172936800476,-1.36918422363156,-0.2301896169517068,-0.24468160117636106,0.47692307692307695,65,65,0
short_only,0.3,2.5,3.0,0.015,4,24,3,0.9,0.1,0.1,-1.5560806272304761,-1.2638439174299787,-0.3192155991886204,-0.5247726504714535,0.45054945054945056,182,0,182
both,0.3,2.5,2.0,0.01,8,48,3,0.95,0.05,0.05,-1.5563731384189223,-1.320596151713079,-0.3346726382103711,-0.4272824983834746,0.47337278106508873,169,58,111
short_only,0.6,2.5,2.0,0.015,8,24,3,0.85,0.15,0.15,-1.5573599017710682,-1.247973128334507,-0.34043547509627525,-0.5091285407373622,0.4766355140186916,214,0,214
both,0.3,2.5,2.0,0.015,4,48,3,0.95,0.05,0.05,-1.557591370973012,-1.3530350703103236,-0.35027377845616103,-0.3848521181085219,0.45751633986928103,153,54,99
short_only,0.6,2.0,3.0,0.01,8,48,2,0.9,0.1,0.1,-1.5576782261433981,-1.2746583964070293,-0.33657975829465636,-0.5356890406040268,0.389937106918239,159,0,159
both,1.0,2.0,2.5,0.01,4,48,3,0.8,0.2,0.2,-1.5577009396614736,-1.242184969730585,-0.3556058833992771,-0.45872554193360543,0.44921875,256,88,168
both,0.3,2.0,2.5,0.015,8,48,3,0.98,0.02,0.02,-1.5578308066045448,-1.3804287202006917,-0.3036912949443493,-0.32385019931280007,0.42574257425742573,101,32,69
short_only,0.6,2.0,3.0,0.015,8,48,3,0.925,0.075,0.075,-1.5582764335054213,-1.3105292153658117,-0.32740247115157173,-0.5126591023920292,0.41732283464566927,127,0,127
short_only,0.3,2.5,3.0,0.01,4,48,2,0.97,0.03,0.03,-1.558543144485467,-1.369000336326467,-0.2670348426983752,-0.30466711031386456,0.4470588235294118,85,0,85
long_only,0.6,2.5,2.0,0.01,4,24,2,0.95,0.05,0.05,-1.5586607318309067,-1.4107783006119132,-0.20450538169744248,-0.22763321083082705,0.475,80,80,0
both,0.6,1.5,3.0,0.01,8,24,3,0.95,0.05,0.05,-1.5593018457494123,-1.3426561061553173,-0.3081121083955437,-0.3403481539074542,0.38164251207729466,207,74,133
short_only,0.3,1.5,2.0,0.01,8,48,2,0.97,0.03,0.03,-1.5594804586486468,-1.411040174468449,-0.25355421187201366,-0.2733804647109156,0.3838383838383838,99,0,99
short_only,0.6,2.5,2.5,0.015,8,24,3,0.85,0.15,0.15,-1.5596053956655098,-1.2445273426664247,-0.3422691568742322,-0.5273169316694054,0.46411483253588515,209,0,209
short_only,0.3,2.0,2.5,0.01,4,48,3,0.9,0.1,0.1,-1.5596289689121239,-1.3136092519701545,-0.3143616507041074,-0.46196770741217824,0.4074074074074074,162,0,162
both,1.0,2.5,3.0,0.015,4,24,2,0.9,0.1,0.1,-1.560080335238509,-1.2223165632980804,-0.35186468557078177,-0.499565461805776,0.444015444015444,259,92,167
both,0.3,1.5,3.0,0.01,8,24,2,0.98,0.02,0.02,-1.5602446411561277,-1.4343938078777019,-0.2747279619156674,-0.28025153204884823,0.375,128,44,84
short_only,1.0,2.5,3.0,0.01,8,24,2,0.98,0.02,0.02,-1.5602478381506524,-1.3851390609602758,-0.2400358490030059,-0.28134938985960944,0.42857142857142855,84,0,84
short_only,1.0,2.0,3.0,0.015,4,48,3,0.9,0.1,0.1,-1.5603008680794253,-1.2783281557209918,-0.33558331930015883,-0.5652134038966191,0.40875912408759124,137,0,137
short_only,0.6,2.5,2.5,0.015,4,48,2,0.95,0.05,0.05,-1.5613530058957064,-1.3256751732236602,-0.31339531423014766,-0.4614986989810909,0.4166666666666667,108,0,108
short_only,1.0,1.5,2.0,0.015,4,48,3,0.97,0.03,0.03,-1.5619354793713964,-1.3906142248182862,-0.25483571848445774,-0.285389425892085,0.42696629213483145,89,0,89
both,0.6,2.5,2.5,0.015,8,48,2,0.98,0.02,0.02,-1.5621621365808025,-1.378510209964329,-0.31131013307962396,-0.3312484636878156,0.44,100,32,68
short_only,0.6,2.0,3.0,0.01,8,24,2,0.95,0.05,0.05,-1.562182155738258,-1.3808692890744985,-0.29540839555922227,-0.3584611002310839,0.38095238095238093,147,0,147
long_only,0.3,2.0,2.5,0.015,4,24,3,0.95,0.05,0.05,-1.563309193061464,-1.4044888159097981,-0.21784866860808572,-0.2272243470453273,0.44,75,75,0
short_only,0.6,2.5,2.5,0.015,4,48,3,0.925,0.075,0.075,-1.5633665360415607,-1.3000826695924521,-0.3277672468383108,-0.5436586035347061,0.44881889763779526,127,0,127
both,0.6,2.5,2.5,0.01,4,48,2,0.98,0.02,0.02,-1.563485520729567,-1.4217802367646764,-0.29046597881931835,-0.29241462319145695,0.44642857142857145,112,37,75
long_only,0.6,1.5,3.0,0.015,4,24,3,0.98,0.02,0.02,-1.5636237074291823,-1.3844317918431084,-0.15769381905546553,-0.16809549081658987,0.34782608695652173,46,46,0
short_only,1.0,2.0,3.0,0.01,8,24,2,0.95,0.05,0.05,-1.5636449712801768,-1.3819603692353801,-0.2939890513957646,-0.3595633290431295,0.3741496598639456,147,0,147
short_only,1.0,1.5,2.0,0.015,8,48,3,0.925,0.075,0.075,-1.5636585988575056,-1.3599968434319942,-0.32425006035145865,-0.40370515485846803,0.4084507042253521,142,0,142
long_only,1.0,1.5,2.5,0.015,8,24,3,0.95,0.05,0.05,-1.565579228210997,-1.4122753747158814,-0.2111609113297378,-0.22228887685720877,0.4342105263157895,76,76,0
long_only,1.0,2.5,2.0,0.01,8,48,3,0.95,0.05,0.05,-1.566078108310383,-1.3890661178073476,-0.2248604816076588,-0.23415210916968676,0.4626865671641791,67,67,0
short_only,0.3,1.5,2.5,0.01,8,24,2,0.97,0.03,0.03,-1.566696214090459,-1.4381290965591706,-0.2525641230478657,-0.2839606181081758,0.39473684210526316,114,0,114
short_only,0.3,2.5,3.0,0.01,8,48,3,0.925,0.075,0.075,-1.5667068582551837,-1.3375514350114333,-0.33150259821091865,-0.46322810251441593,0.42962962962962964,135,0,135
short_only,0.6,2.0,2.5,0.01,4,24,2,0.95,0.05,0.05,-1.5667737273477786,-1.3971039656410074,-0.2849192314054786,-0.32933561098975617,0.41830065359477125,153,0,153
both,0.3,2.0,2.0,0.01,4,48,2,0.97,0.03,0.03,-1.5676472575447684,-1.4137393174877448,-0.2850997924308163,-0.31919190192546937,0.4420289855072464,138,45,93
long_only,0.6,2.0,2.0,0.015,4,48,3,0.95,0.05,0.05,-1.5678550929950237,-1.384459909216727,-0.22930336260935935,-0.23854173318397398,0.46153846153846156,65,65,0
both,0.6,2.5,2.0,0.015,4,48,3,0.95,0.05,0.05,-1.5684405804690562,-1.3669094030025735,-0.35159928280818165,-0.37857417823479467,0.45751633986928103,153,54,99
long_only,1.0,2.5,2.0,0.01,4,24,2,0.97,0.03,0.03,-1.5693866751470988,-1.4020450000629125,-0.16944850950246415,-0.177492930541757,0.45454545454545453,55,55,0
