trade_direction,entry_atr_mult,sl_atr_mult,tp_atr_mult,min_sl,min_hold,max_hold,cooldown,long_threshold,short_threshold,signal_quantile,score,sharpe,total_ret,maxdd,win_rate,n_trades,n_long,n_short
short_only,0.6,2.0,2.0,0.015,4,48,2,0.95,0.05,0.05,-0.37662376467042485,-0.25382022952069966,-0.04930496292369346,-0.1878498013958729,0.43103448275862066,58,0,58
long_only,1.0,2.0,2.0,0.01,4,24,3,0.95,0.05,0.05,-0.3768300732405702,-0.24903179965987512,-0.03410588427283989,-0.20847985773448438,0.5555555555555556,54,54,0
both,0.6,2.5,3.0,0.01,8,24,3,0.85,0.15,0.15,-0.37806932825978845,-0.22702423515165462,-0.0745893884421317,-0.27698556286494147,0.4472573839662447,237,99,138
both,0.3,2.5,3.0,0.01,4,24,2,0.85,0.15,0.15,-0.37820141430020915,-0.22800508502314118,-0.07221714065469431,-0.26703118027599837,0.45491803278688525,244,101,143
short_only,0.3,1.5,2.0,0.015,4,48,2,0.95,0.05,0.05,-0.3783491352491303,-0.2620470181437515,-0.04973450660659828,-0.18673748242419175,0.41935483870967744,62,0,62
both,0.3,2.0,2.5,0.01,4,24,2,0.9,0.1,0.1,-0.3784019491096566,-0.27944580614731296,-0.07970850334806723,-0.21050755028718973,0.46634615384615385,208,87,121
both,1.0,1.5,2.0,0.015,8,24,3,0.85,0.15,0.15,-0.378428386276184,-0.21911888688485068,-0.07027978825167702,-0.29240231425133595,0.43333333333333335,240,98,142
both,0.3,1.5,2.5,0.015,4,24,3,0.85,0.15,0.15,-0.37860053250696146,-0.21278431263575218,-0.06458443915320189,-0.30537012918972223,0.41975308641975306,243,99,144
short_only,0.3,1.5,2.5,0.01,8,24,3,0.925,0.075,0.075,-0.3786228518315616,-0.3329675717727403,-0.0656037038671543,-0.1425593406962913,0.4444444444444444,108,0,108
both,0.6,2.5,2.5,0.01,8,24,2,0.9,0.1,0.1,-0.37952269324380006,-0.2685784563050521,-0.0811658676915964,-0.24057353552132862,0.46798029556650245,203,84,119
short_only,0.3,2.5,2.0,0.015,8,24,3,0.85,0.15,0.15,-0.37955100307125283,-0.3318966783477251,-0.08088052977918514,-0.20277101755067004,0.475177304964539,141,0,141
long_only,1.0,2.5,2.0,0.01,8,24,2,0.9,0.1,0.1,-0.3803756880130559,-0.3026807677721063,-0.06215363523440354,-0.1841761357838476,0.5113636363636364,88,88,0
short_only,0.6,2.0,2.0,0.015,4,24,2,0.925,0.075,0.075,-0.38064678402411806,-0.3259229921790353,-0.06561777942365676,-0.20145983776767465,0.49514563106796117,103,0,103
short_only,0.3,2.0,2.0,0.01,8,48,3,0.85,0.15,0.15,-0.380843704481277,-0.30538491458495187,-0.0748085450733531,-0.2799381116787132,0.5038759689922481,129,0,129
both,0.6,2.0,2.0,0.015,4,24,3,0.9,0.1,0.1,-0.38151333655066655,-0.28038121059247295,-0.07917344988986397,-0.23096137484247967,0.47715736040609136,197,83,114
short_only,0.6,2.5,2.0,0.015,8,24,2,0.85,0.15,0.15,-0.3822737675037792,-0.3241639578180163,-0.08034827941478184,-0.21978069666727693,0.4791666666666667,144,0,144
long_only,0.3,2.5,2.0,0.01,8,24,2,0.9,0.1,0.1,-0.38317825410761064,-0.30520986044607734,-0.06288097175526086,-0.16683333862222052,0.5227272727272727,88,88,0
both,0.6,2.5,2.0,0.015,8,24,2,0.9,0.1,0.1,-0.384004885765601,-0.2598514845639998,-0.07967245972237713,-0.2766424451078295,0.4873096446700508,197,81,116
short_only,0.6,2.0,2.0,0.01,4,48,3,0.9,0.1,0.1,-0.38408581499293126,-0.29979542387027247,-0.06430917240798406,-0.25823896140627245,0.5294117647058824,102,0,102
both,0.6,2.5,2.0,0.015,8,24,3,0.9,0.1,0.1,-0.3844929148221947,-0.257016103188316,-0.07735143949216627,-0.29211720113288714,0.4895833333333333,192,79,113
short_only,0.3,1.5,2.5,0.015,4,24,2,0.85,0.15,0.15,-0.38482915919724575,-0.30753637179621124,-0.07386900677473551,-0.2528664359932808,0.4370860927152318,151,0,151
both,0.3,2.5,2.5,0.01,8,24,3,0.98,0.02,0.02,-0.3851806852852624,-0.28609589108006,-0.04616856453486007,-0.2049823026946452,0.5068493150684932,73,19,54
short_only,0.3,1.5,3.0,0.01,8,24,2,0.8,0.2,0.2,-0.38533996721447783,-0.2639143097442888,-0.06829147107149625,-0.29810909740112174,0.391304347826087,184,0,184
long_only,0.3,2.5,2.0,0.01,8,24,3,0.9,0.1,0.1,-0.38602323164593805,-0.3021710888881488,-0.060801439589841744,-0.17053588174349052,0.5119047619047619,84,84,0
long_only,0.6,1.5,2.0,0.01,4,24,2,0.95,0.05,0.05,-0.3864355651365956,-0.25985674047720525,-0.03935302264021168,-0.20526604259360828,0.509090909090909,55,55,0
both,1.0,2.0,2.5,0.01,4,24,2,0.9,0.1,0.1,-0.38649168590954763,-0.28244125907861944,-0.0795726908775991,-0.22079444720583408,0.46634615384615385,208,87,121
short_only,0.3,1.5,2.5,0.015,4,24,3,0.85,0.15,0.15,-0.38724240162961976,-0.304769516023921,-0.07146374433082847,-0.2664255705285119,0.42,150,0,150
short_only,1.0,1.5,2.0,0.01,8,48,3,0.85,0.15,0.15,-0.3873263141997326,-0.3204301517974299,-0.07499852448255284,-0.2498165968423019,0.47101449275362317,138,0,138
both,0.6,2.5,2.0,0.015,4,24,3,0.925,0.075,0.075,-0.3894836490332635,-0.3244801123063108,-0.08531639845730365,-0.19009601377232466,0.509090909090909,165,65,100
both,0.3,1.5,3.0,0.01,4,24,2,0.98,0.02,0.02,-0.38957639887799006,-0.3027346322657037,-0.0511392948632573,-0.168007306570864,0.425,80,22,58
short_only,0.3,2.0,2.5,0.01,4,24,3,0.85,0.15,0.15,-0.3897631168811119,-0.3168993154188484,-0.074006297295516,-0.23819341921025097,0.45161290322580644,155,0,155
both,1.0,2.5,2.0,0.015,8,48,2,0.98,0.02,0.02,-0.3902654383108386,-0.23001705740640524,-0.04497278759697043,-0.278235001464589,0.4482758620689655,58,19,39
both,0.6,2.5,2.0,0.015,8,24,3,0.97,0.03,0.03,-0.39053418036852333,-0.31679505772682404,-0.060501930068490806,-0.1913848852614882,0.5666666666666667,90,29,61
short_only,0.6,2.5,3.0,0.01,4,24,3,0.85,0.15,0.15,-0.3906195257128925,-0.3356399569917799,-0.081676680398443,-0.20684743283686527,0.4527027027027027,148,0,148
short_only,0.3,2.0,2.0,0.015,4,48,3,0.95,0.05,0.05,-0.39123734439855384,-0.2660335551438379,-0.05121406590655919,-0.1855354278321791,0.43859649122807015,57,0,57
both,1.0,1.5,3.0,0.015,4,24,3,0.85,0.15,0.15,-0.39132779937615775,-0.23596983364868407,-0.07316601389893718,-0.2837989390718368,0.42677824267782427,239,99,140
short_only,1.0,2.0,2.0,0.015,8,48,3,0.95,0.05,0.05,-0.39182089526726754,-0.2693140448267739,-0.0528750097672106,-0.17714847286634897,0.4576271186440678,59,0,59
short_only,0.3,2.0,2.0,0.01,4,48,2,0.85,0.15,0.15,-0.39187745754960623,-0.28869815170386653,-0.06940720456103266,-0.33078822410041375,0.4962962962962963,135,0,135
short_only,1.0,2.0,2.0,0.015,4,48,2,0.9,0.1,0.1,-0.39190018070907207,-0.30629271459724844,-0.07102135020976108,-0.20587853616817028,0.5287356321839081,87,0,87
short_only,1.0,2.0,2.0,0.015,4,48,3,0.925,0.075,0.075,-0.39199960200484657,-0.2985268394368728,-0.06422515283262265,-0.16213412725672358,0.4810126582278481,79,0,79
short_only,0.6,1.5,2.0,0.01,8,48,3,0.8,0.2,0.2,-0.3933303852651141,-0.28555353785326243,-0.072476312663726,-0.30342988850014774,0.44654088050314467,159,0,159
short_only,1.0,2.5,3.0,0.01,8,24,3,0.9,0.1,0.1,-0.3939494144857839,-0.34151491569655545,-0.07528219251863355,-0.22306661391070726,0.4778761061946903,113,0,113
both,0.6,2.5,2.0,0.015,4,48,2,0.98,0.02,0.02,-0.394283063831943,-0.22346188493650712,-0.0459246671608432,-0.30531038419766743,0.45,60,21,39
both,0.6,2.0,2.5,0.015,8,24,3,0.85,0.15,0.15,-0.3949557531098824,-0.22153492083380597,-0.07259109839528854,-0.32463334563572654,0.4449152542372881,236,99,137
long_only,1.0,2.5,2.0,0.01,4,24,2,0.9,0.1,0.1,-0.39605196852183183,-0.3218233977180754,-0.06180023545746727,-0.19575141952356795,0.5333333333333333,90,90,0
short_only,1.0,1.5,2.5,0.015,4,24,3,0.9,0.1,0.1,-0.39608569057045384,-0.34050693684202,-0.07237333484913777,-0.23482382432749316,0.4298245614035088,114,0,114
short_only,0.3,2.0,2.0,0.015,4,48,3,0.925,0.075,0.075,-0.3961390815520197,-0.3022368286029011,-0.06537264580212154,-0.16227830251761285,0.4810126582278481,79,0,79
short_only,0.6,1.5,2.0,0.01,8,24,3,0.8,0.2,0.2,-0.39623264062896807,-0.2918232677588713,-0.07085825529099388,-0.2550314304697678,0.4444444444444444,189,0,189
short_only,1.0,1.5,2.0,0.01,8,48,3,0.8,0.2,0.2,-0.3964018589888485,-0.2925885981364958,-0.07378909149587343,-0.2945374769057153,0.44654088050314467,159,0,159
short_only,0.3,2.0,3.0,0.015,4,24,3,0.85,0.15,0.15,-0.3969248053450096,-0.331511760737887,-0.08190097094932991,-0.23755286531549044,0.46808510638297873,141,0,141
short_only,0.3,2.5,2.5,0.015,4,24,2,0.95,0.05,0.05,-0.3974047250857181,-0.28975197476297776,-0.05605665366458801,-0.23786360231731055,0.4625,80,0,80
both,0.6,2.5,2.5,0.015,4,24,3,0.9,0.1,0.1,-0.39850419263683784,-0.2769901262795113,-0.08227767948341813,-0.27519812019109097,0.48704663212435234,193,81,112
both,0.3,2.5,2.0,0.01,8,48,2,0.8,0.2,0.2,-0.398765651586859,-0.21692729313102735,-0.07678343278266553,-0.3455398274414409,0.5324675324675324,231,105,126
short_only,0.3,2.0,2.5,0.01,4,48,3,0.925,0.075,0.075,-0.3990386848019765,-0.31953026147359903,-0.06699679211058363,-0.16850219383806797,0.4659090909090909,88,0,88
both,0.3,2.5,2.0,0.015,4,24,2,0.9,0.1,0.1,-0.3992297691390499,-0.2891032752623773,-0.08693790230943232,-0.239091263508767,0.5,200,83,117
both,0.6,2.5,2.5,0.015,8,24,3,0.85,0.15,0.15,-0.3994436131175211,-0.24267463390047603,-0.08009753636025907,-0.2901374569571257,0.4592274678111588,233,97,136
short_only,1.0,1.5,2.5,0.015,8,24,2,0.85,0.15,0.15,-0.3999984380946785,-0.32730075079036547,-0.07896129755050085,-0.24138917097028534,0.44666666666666666,150,0,150
both,0.3,2.5,2.0,0.015,8,48,3,0.98,0.02,0.02,-0.40012292382959824,-0.2352567472332079,-0.04570083604885977,-0.28357356341384454,0.45614035087719296,57,19,38
short_only,0.3,1.5,2.5,0.01,8,24,3,0.9,0.1,0.1,-0.40092823696899077,-0.3679092568839835,-0.07979387935031212,-0.1767268774952358,0.43089430894308944,123,0,123
short_only,0.6,2.0,3.0,0.01,4,24,2,0.85,0.15,0.15,-0.4014501677687973,-0.3369007355689977,-0.08157873549767891,-0.22177200768736072,0.4304635761589404,151,0,151
short_only,1.0,1.5,2.0,0.01,8,24,3,0.8,0.2,0.2,-0.4031391377315571,-0.3017829161575588,-0.07272831637810084,-0.24754598148916773,0.4444444444444444,189,0,189
short_only,1.0,1.5,3.0,0.01,4,24,3,0.98,0.02,0.02,-0.40614992027415453,-0.2837264473710974,-0.03972296407943243,-0.13049949710098363,0.42857142857142855,56,0,56
short_only,1.0,2.5,2.0,0.01,4,24,3,0.9,0.1,0.1,-0.4067079429589553,-0.37247987858374465,-0.07918779061152414,-0.1920467628435701,0.48,125,0,125
both,0.3,2.0,2.5,0.01,4,48,3,0.8,0.2,0.2,-0.4073730132456683,-0.21983329761253903,-0.07134134233523937,-0.3680781509645056,0.4778761061946903,226,103,123
both,0.6,2.5,3.0,0.01,8,24,3,0.98,0.02,0.02,-0.4087888056645328,-0.30435926151282844,-0.04971921667709811,-0.209599947907098,0.4722222222222222,72,19,53
both,0.3,1.5,3.0,0.01,4,24,3,0.98,0.02,0.02,-0.4090246182897376,-0.3140645599828955,-0.05057913233613509,-0.16670510722569284,0.4266666666666667,75,19,56
short_only,0.6,1.5,2.5,0.01,4,24,2,0.8,0.2,0.2,-0.41017937180919495,-0.26965738232367437,-0.06500682353574372,-0.3216083380829784,0.40816326530612246,196,0,196
short_only,1.0,2.5,2.0,0.01,8,48,3,0.85,0.15,0.15,-0.4105601228437892,-0.3437288819046319,-0.08655895842401595,-0.2637225342519762,0.5378151260504201,119,0,119
both,0.3,2.5,3.0,0.01,8,24,3,0.98,0.02,0.02,-0.4109634326918512,-0.306939816190894,-0.05061957273484918,-0.2080960540015578,0.4722222222222222,72,19,53
long_only,1.0,2.0,2.0,0.01,4,24,2,0.95,0.05,0.05,-0.41193379981169254,-0.2792476929943418,-0.0420199085570343,-0.21540264188852284,0.5454545454545454,55,55,0
short_only,0.6,2.0,2.0,0.015,8,48,3,0.95,0.05,0.05,-0.4119891810799076,-0.2880698703187555,-0.05657815173385983,-0.18036572091055625,0.4576271186440678,59,0,59
both,1.0,2.5,3.0,0.01,8,24,3,0.85,0.15,0.15,-0.41212234439843476,-0.2524059060537684,-0.08254345195506585,-0.288554631082642,0.4472573839662447,237,99,138
short_only,0.3,2.5,2.5,0.015,4,24,2,0.9,0.1,0.1,-0.41215273734572083,-0.3533879815865278,-0.08308725554263574,-0.24007019899690782,0.46551724137931033,116,0,116
both,1.0,2.5,2.0,0.01,8,48,3,0.8,0.2,0.2,-0.4132988890812957,-0.2485594578029589,-0.08473537638331763,-0.32845815934328887,0.5209302325581395,215,96,119
short_only,0.3,2.0,2.5,0.01,4,24,2,0.9,0.1,0.1,-0.41363508325305903,-0.3797621364210522,-0.08216074205123103,-0.163250762845269,0.43089430894308944,123,0,123
short_only,0.6,2.5,3.0,0.01,8,24,3,0.9,0.1,0.1,-0.4151712195942646,-0.36034397755047437,-0.07968556917110603,-0.22464730302506863,0.45132743362831856,113,0,113
short_only,0.6,1.5,2.0,0.01,8,48,2,0.85,0.15,0.15,-0.4159384485136325,-0.3428946817609812,-0.08161784582781817,-0.2558753556957895,0.45323741007194246,139,0,139
short_only,1.0,2.0,2.5,0.01,4,24,3,0.95,0.05,0.05,-0.4159797516658617,-0.32669495355657013,-0.05754030085346751,-0.1424203990387423,0.475,80,0,80
both,1.0,2.5,3.0,0.01,8,24,3,0.98,0.02,0.02,-0.416277991150178,-0.312210368044584,-0.05067772533614212,-0.20813940354941746,0.4722222222222222,72,19,53
short_only,0.6,2.5,3.0,0.01,4,24,3,0.9,0.1,0.1,-0.4166314826848644,-0.37824667977774534,-0.08373299261577294,-0.2021805287619618,0.452991452991453,117,0,117
short_only,1.0,2.0,2.0,0.01,8,48,2,0.85,0.15,0.15,-0.41688629259363613,-0.3405360617295147,-0.0820951406768139,-0.27643034073158684,0.4883720930232558,129,0,129
both,0.6,1.5,2.5,0.015,4,24,2,0.85,0.15,0.15,-0.41823762982442875,-0.27328366190820047,-0.08296160172867884,-0.24872930295710133,0.4426229508196721,244,100,144
both,0.3,2.0,2.0,0.015,8,24,2,0.98,0.02,0.02,-0.4184238282392675,-0.3195474920378411,-0.05328863541442974,-0.20242255184300434,0.4864864864864865,74,20,54
both,0.3,1.5,2.0,0.015,4,24,2,0.98,0.02,0.02,-0.41925587275638554,-0.3259320684201894,-0.05501398455913875,-0.18786203683931252,0.4805194805194805,77,22,55
short_only,1.0,2.0,3.0,0.015,8,24,3,0.8,0.2,0.2,-0.41998184017277707,-0.3069033502294047,-0.08139281483364613,-0.30467839913971817,0.4906832298136646,161,0,161
long_only,0.6,2.5,2.0,0.01,8,24,2,0.9,0.1,0.1,-0.42144191258772046,-0.34091097016136135,-0.06974913218734669,-0.18012863838284632,0.5113636363636364,88,88,0
short_only,0.6,1.5,3.0,0.01,8,48,2,0.8,0.2,0.2,-0.4216120972007583,-0.29861699734778446,-0.08068269852075505,-0.3435953939425205,0.38513513513513514,148,0,148
both,1.0,1.5,2.5,0.015,4,24,3,0.85,0.15,0.15,-0.42215420031846024,-0.2535432518031244,-0.07666827457676129,-0.3020261167677047,0.41975308641975306,243,99,144
short_only,1.0,2.5,3.0,0.015,4,48,2,0.85,0.15,0.15,-0.42234322390221635,-0.2843810315701209,-0.07926271408801278,-0.3578901458217072,0.5242718446601942,103,0,103
short_only,1.0,1.5,2.5,0.01,4,48,3,0.85,0.15,0.15,-0.42251013610557947,-0.3655441292128756,-0.08394436616440792,-0.22776294379441425,0.4148148148148148,135,0,135
short_only,1.0,2.0,2.0,0.015,4,24,3,0.95,0.05,0.05,-0.4226122516370735,-0.3308835824437978,-0.05959191867327196,-0.1800736398228078,0.4810126582278481,79,0,79
short_only,0.6,2.0,2.0,0.015,4,24,3,0.95,0.05,0.05,-0.4226122516370735,-0.3308835824437978,-0.05959191867327196,-0.1800736398228078,0.4810126582278481,79,0,79
short_only,0.6,2.0,2.0,0.015,8,24,3,0.9,0.1,0.1,-0.42447810643725026,-0.3564361681091928,-0.07733831507320899,-0.2527808194250461,0.46017699115044247,113,0,113
short_only,0.6,2.0,2.5,0.01,8,24,3,0.85,0.15,0.15,-0.42587016214170914,-0.3434746088548046,-0.08144821562762383,-0.2575583070234825,0.4503311258278146,151,0,151
both,1.0,1.5,3.0,0.01,4,24,2,0.98,0.02,0.02,-0.4259740336037563,-0.33739461379724683,-0.05568486245419246,-0.16841808830428556,0.425,80,22,58
both,0.3,2.0,2.0,0.01,8,24,3,0.85,0.15,0.15,-0.4272286876560152,-0.29723956575825367,-0.0913299481680464,-0.19534090515911098,0.48221343873517786,253,106,147
both,0.3,2.0,2.5,0.015,4,24,3,0.98,0.02,0.02,-0.42730718273139173,-0.32391323709120967,-0.05519799654723412,-0.19703158387671335,0.4788732394366197,71,19,52
both,0.3,2.0,3.0,0.01,4,24,3,0.85,0.15,0.15,-0.42758892765976947,-0.2502791564876796,-0.07601846271290258,-0.31561228150432136,0.44308943089430897,246,104,142
long_only,0.3,2.5,2.0,0.01,4,24,3,0.9,0.1,0.1,-0.42786649060145865,-0.34792428150528354,-0.06369911762031943,-0.16938182740700491,0.5057471264367817,87,87,0
short_only,1.0,2.5,2.0,0.015,8,48,3,0.95,0.05,0.05,-0.4279084464481063,-0.29359973366666064,-0.05907404148930806,-0.21555190178678071,0.46551724137931033,58,0,58
both,0.3,2.5,2.0,0.015,4,48,2,0.98,0.02,0.02,-0.4279632469414819,-0.2551525406867703,-0.05251176253924972,-0.30421910569978383,0.4666666666666667,60,21,39
both,1.0,2.5,2.0,0.015,4,24,3,0.95,0.05,0.05,-0.42842249599367543,-0.36748962972593957,-0.08574420229426327,-0.24155354411817256,0.5076923076923077,130,52,78
short_only,1.0,1.5,2.5,0.01,4,48,3,0.9,0.1,0.1,-0.4285346008949087,-0.37591499989481153,-0.0800061994465342,-0.17107188818101132,0.45794392523364486,107,0,107
both,1.0,2.0,2.5,0.01,4,24,2,0.95,0.05,0.05,-0.4285715023315547,-0.36344084044689795,-0.08547910700310157,-0.2372810211960571,0.48201438848920863,139,54,85
both,0.6,2.5,2.0,0.015,4,48,3,0.98,0.02,0.02,-0.42912531113648056,-0.26122762769410834,-0.052114666715046054,-0.2846972228473906,0.43859649122807015,57,19,38
both,0.3,2.5,2.5,0.015,4,24,3,0.98,0.02,0.02,-0.4294665669509498,-0.32448009933580796,-0.0565969610647713,-0.2021200116033405,0.49295774647887325,71,19,52
short_only,0.3,1.5,3.0,0.01,8,24,3,0.8,0.2,0.2,-0.4296262214093146,-0.3127826384364097,-0.07951920161733605,-0.2878480665525345,0.441340782122905,179,0,179
short_only,1.0,2.0,2.5,0.01,8,24,3,0.9,0.1,0.1,-0.4298310962046861,-0.3936283030271075,-0.08534100712098247,-0.1881551472879757,0.4406779661016949,118,0,118
long_only,1.0,2.5,2.0,0.015,4,24,2,0.95,0.05,0.05,-0.430467652632596,-0.295312745823342,-0.04668669896618993,-0.21338866047483765,0.5185185185185185,54,54,0
both,0.6,2.0,2.5,0.01,4,24,2,0.9,0.1,0.1,-0.43048822273901094,-0.3196306282059865,-0.0900726707039633,-0.2269068933939604,0.46634615384615385,208,87,121
short_only,0.3,2.5,3.0,0.015,8,24,3,0.8,0.2,0.2,-0.43051768713082045,-0.3020978487335017,-0.08088652067013347,-0.3385834351057559,0.5031446540880503,159,0,159
short_only,1.0,1.5,3.0,0.01,8,48,2,0.8,0.2,0.2,-0.43540685020731906,-0.31732100812741953,-0.0851912078882211,-0.3305396774375807,0.3918918918918919,148,0,148
both,0.6,2.5,2.0,0.01,4,24,2,0.98,0.02,0.02,-0.43603915446157465,-0.3453764503516141,-0.05677999796882427,-0.19687002005460125,0.5316455696202531,79,22,57
short_only,0.6,1.5,3.0,0.015,8,48,2,0.85,0.15,0.15,-0.4364902417009656,-0.33143603054207876,-0.08613478132095087,-0.31047034992743183,0.43636363636363634,110,0,110
short_only,0.6,1.5,2.5,0.015,4,24,3,0.85,0.15,0.15,-0.4367025668245601,-0.3596968267895945,-0.08336851066352835,-0.24682655802084072,0.4266666666666667,150,0,150
short_only,1.0,2.5,3.0,0.01,8,24,3,0.8,0.2,0.2,-0.436743898246294,-0.32353988262262356,-0.08481292377531102,-0.29390333898777016,0.48502994011976047,167,0,167
short_only,1.0,2.0,2.5,0.01,4,48,3,0.95,0.05,0.05,-0.4370994098183307,-0.32323945371550006,-0.06082215170172445,-0.17033385502259296,0.4090909090909091,66,0,66
short_only,1.0,2.0,2.0,0.015,8,24,3,0.9,0.1,0.1,-0.43795404252449976,-0.3644309581773179,-0.07903415387169821,-0.2625109427300378,0.46017699115044247,113,0,113
short_only,1.0,2.5,2.0,0.01,8,24,3,0.9,0.1,0.1,-0.43823363184024844,-0.40059024358141454,-0.08916947478123816,-0.20540130745753618,0.47107438016528924,121,0,121
both,0.3,1.5,2.5,0.015,4,24,2,0.85,0.15,0.15,-0.43955405092459393,-0.2925129305004258,-0.08838655150444441,-0.24903603525128565,0.4344262295081967,244,100,144
short_only,0.6,2.0,3.0,0.015,8,24,3,0.8,0.2,0.2,-0.4398863451990608,-0.32338216491378746,-0.08564841475165474,-0.30847874482910514,0.4906832298136646,161,0,161
both,0.6,2.5,3.0,0.015,8,24,3,0.8,0.2,0.2,-0.44056771892899593,-0.23210052043160087,-0.08141783515936252,-0.3582949236757339,0.4785992217898833,257,110,147
both,0.6,1.5,3.0,0.01,4,24,2,0.98,0.02,0.02,-0.44157821455708,-0.3519431473622908,-0.05846396195869408,-0.1699570587123037,0.425,80,22,58
short_only,1.0,1.5,2.5,0.01,4,24,3,0.9,0.1,0.1,-0.4416033192058713,-0.4040854857109464,-0.0823649995455693,-0.1648841099189797,0.4375,128,0,128
both,0.3,2.5,3.0,0.01,4,48,3,0.8,0.2,0.2,-0.4416280857463273,-0.27674353597351253,-0.09436984478177202,-0.34480866612925076,0.4723618090452261,199,92,107
short_only,0.3,2.0,2.5,0.015,4,24,3,0.9,0.1,0.1,-0.4417538397300476,-0.3755081363689948,-0.08272590111935141,-0.24529157900697043,0.4336283185840708,113,0,113
short_only,0.6,2.0,2.0,0.015,4,24,3,0.98,0.02,0.02,-0.4419641672962134,-0.31238482837457365,-0.04527007897030244,-0.14698808561815369,0.4528301886792453,53,0,53
short_only,0.6,2.0,2.0,0.01,4,24,3,0.85,0.15,0.15,-0.44261183939614435,-0.36159009322394126,-0.08073903267842009,-0.23960800841864027,0.4876543209876543,162,0,162
both,1.0,2.5,3.0,0.015,8,24,3,0.8,0.2,0.2,-0.4427273056166183,-0.23319117171277595,-0.08157042429659345,-0.3603228280853735,0.4785992217898833,257,110,147
short_only,1.0,2.5,2.5,0.01,8,24,2,0.9,0.1,0.1,-0.4428200576234311,-0.40755950154122694,-0.09007058528837508,-0.18133131395930666,0.4462809917355372,121,0,121
both,1.0,2.0,3.0,0.015,4,24,3,0.98,0.02,0.02,-0.44310421179473625,-0.3372042400416663,-0.05740464415985291,-0.18722801641731032,0.45714285714285713,70,19,51
short_only,1.0,1.5,2.0,0.015,4,24,2,0.85,0.15,0.15,-0.44332984156179855,-0.3776576588282425,-0.08842250345689318,-0.21912985779956493,0.44370860927152317,151,0,151
short_only,1.0,1.5,2.5,0.01,8,24,3,0.925,0.075,0.075,-0.4435440619809106,-0.3937299521471275,-0.07686952584202966,-0.14344643917122807,0.4444444444444444,108,0,108
short_only,0.6,2.0,2.5,0.01,4,48,3,0.95,0.05,0.05,-0.44371278235622796,-0.3294060139196,-0.062007963041364356,-0.1694980646164003,0.4090909090909091,66,0,66
short_only,0.3,2.5,2.5,0.015,8,48,2,0.85,0.15,0.15,-0.4437867525351471,-0.31248878556190335,-0.08598676827345486,-0.3497299450898978,0.49056603773584906,106,0,106
short_only,0.6,2.5,3.0,0.01,8,48,3,0.8,0.2,0.2,-0.4442375652177305,-0.3381138896830939,-0.09426222130871276,-0.3345046947570198,0.45161290322580644,124,0,124
both,1.0,2.5,2.0,0.01,4,24,2,0.98,0.02,0.02,-0.4443396300453359,-0.35331560844103527,-0.05773150600924015,-0.19538595264141354,0.5316455696202531,79,22,57
short_only,0.6,2.0,2.0,0.015,8,24,2,0.85,0.15,0.15,-0.4443705082889086,-0.36788147621657524,-0.09012563538408358,-0.24527531365160665,0.4557823129251701,147,0,147
both,1.0,2.5,2.0,0.015,8,24,3,0.97,0.03,0.03,-0.44466611088831315,-0.3674652282473466,-0.06975796986790195,-0.19935145158446316,0.5666666666666667,90,29,61
short_only,0.3,2.0,2.0,0.015,4,24,3,0.98,0.02,0.02,-0.44560829430664206,-0.3156671938568403,-0.04620509416366991,-0.14402525760189402,0.4716981132075472,53,0,53
both,0.6,2.5,3.0,0.01,4,48,3,0.8,0.2,0.2,-0.44637580867027526,-0.282618578064485,-0.09586081522112688,-0.34151851780979703,0.4723618090452261,199,92,107
both,0.3,2.5,2.5,0.015,4,24,3,0.85,0.15,0.15,-0.4469793687117217,-0.3003275239965872,-0.09552357421723101,-0.25611300265135406,0.44680851063829785,235,98,137
short_only,0.6,2.5,2.0,0.015,8,48,3,0.95,0.05,0.05,-0.44877398954522774,-0.31157055723804983,-0.06271970253806014,-0.21859128214455778,0.46551724137931033,58,0,58
both,0.6,2.5,2.0,0.01,8,48,2,0.8,0.2,0.2,-0.44889648530873505,-0.2625429736143689,-0.09198357754472852,-0.3436988838370766,0.5194805194805194,231,105,126
short_only,1.0,2.0,2.5,0.01,8,24,3,0.8,0.2,0.2,-0.4489069608366525,-0.32573992613158886,-0.0825099111502331,-0.30833707534608584,0.45348837209302323,172,0,172
short_only,1.0,1.5,2.0,0.01,8,24,2,0.85,0.15,0.15,-0.4489138857292124,-0.38390626144049345,-0.08733512289182033,-0.17863356087970142,0.4634146341463415,164,0,164
short_only,0.6,2.0,2.5,0.01,8,48,3,0.85,0.15,0.15,-0.45032720625021067,-0.3838604452183617,-0.09655142495616897,-0.25645946044272755,0.4672131147540984,122,0,122
both,1.0,1.5,2.0,0.015,4,24,2,0.98,0.02,0.02,-0.45105983510543485,-0.3561073400837428,-0.059302376094475084,-0.18909705466069157,0.4805194805194805,77,22,55
both,1.0,2.5,2.0,0.015,8,48,3,0.98,0.02,0.02,-0.4525110703064117,-0.28362630324769156,-0.05471251666179633,-0.2846851811928104,0.43859649122807015,57,19,38
both,0.6,2.0,2.0,0.015,4,48,3,0.85,0.15,0.15,-0.45264436079322706,-0.364400617885148,-0.11330604058789617,-0.20872121069368962,0.4943820224719101,178,76,102
short_only,1.0,1.5,3.0,0.015,8,24,2,0.85,0.15,0.15,-0.45284210323637114,-0.37330868338926854,-0.09014168454059401,-0.25278135557859377,0.4520547945205479,146,0,146
