entry_atr_mult,sl_atr_mult,tp_atr_mult,min_hold,max_hold,cooldown,long_threshold,short_threshold,long_signal_threshold,short_signal_threshold,score,sharpe,total_ret,maxdd,win_rate,n_trades,n_long,n_short,short_ratio
0.6,1.0,3.5,6,36,3,0.6,0.54,0.1,0.04,-0.07509452506091181,-0.12509452506091182,-0.013644449380819546,-0.12280578036684343,0.34782608695652173,23,0,23,1.0
0.6,1.0,3.5,6,36,3,0.63,0.54,0.13,0.04,-0.07509452506091181,-0.12509452506091182,-0.013644449380819546,-0.12280578036684343,0.34782608695652173,23,0,23,1.0
0.6,1.0,3.5,6,36,3,0.65,0.54,0.15,0.04,-0.07509452506091181,-0.12509452506091182,-0.013644449380819546,-0.12280578036684343,0.34782608695652173,23,0,23,1.0
0.3,2.0,2.5,18,48,6,0.58,0.53,0.08,0.03,-0.07513260914722573,-0.12513260914722574,-0.025902250679034733,-0.14855286185030334,0.45,40,4,36,0.9
0.3,1.5,2.5,18,36,3,0.6,0.54,0.1,0.04,-0.07537765569684694,-0.12537765569684695,-0.015242833723421279,-0.12554060430696942,0.35,20,0,20,1.0
0.3,1.5,2.5,18,36,3,0.63,0.54,0.13,0.04,-0.07537765569684694,-0.12537765569684695,-0.015242833723421279,-0.12554060430696942,0.35,20,0,20,1.0
0.3,1.5,2.5,18,36,3,0.65,0.54,0.15,0.04,-0.07537765569684694,-0.12537765569684695,-0.015242833723421279,-0.12554060430696942,0.35,20,0,20,1.0
0.3,1.0,2.5,6,48,2,0.6,0.53,0.1,0.03,-0.07568098072447123,-0.12568098072447123,-0.020922738870504443,-0.13543617457594193,0.35294117647058826,51,0,51,1.0
0.3,1.0,2.5,6,48,2,0.63,0.53,0.13,0.03,-0.07568098072447123,-0.12568098072447123,-0.020922738870504443,-0.13543617457594193,0.35294117647058826,51,0,51,1.0
0.3,1.0,2.5,6,48,2,0.65,0.53,0.15,0.03,-0.07568098072447123,-0.12568098072447123,-0.020922738870504443,-0.13543617457594193,0.35294117647058826,51,0,51,1.0
0.9,2.0,3.0,18,24,2,0.58,0.53,0.08,0.03,-0.0758505635980967,-0.1258505635980967,-0.025285398494351186,-0.08003836980809469,0.38,50,5,45,0.9
0.9,2.0,2.5,12,24,6,0.58,0.53,0.08,0.03,-0.0758536260842735,-0.1258536260842735,-0.024334812800580363,-0.11866958363846092,0.40425531914893614,47,4,43,0.9148936170212766
0.6,1.5,3.0,6,36,12,0.58,0.53,0.08,0.03,-0.07611955958526768,-0.1261195595852677,-0.021773867458243168,-0.12585686209971747,0.42857142857142855,42,4,38,0.9047619047619048
0.6,1.5,2.5,18,36,2,0.58,0.55,0.08,0.05,-0.07628153861942207,-0.11549722489393187,-0.013740614894112269,-0.0705139733337948,0.47058823529411764,17,5,12,0.7058823529411765
0.9,1.5,2.5,6,48,12,0.58,0.53,0.08,0.03,-0.07629212833272107,-0.12629212833272108,-0.022132287701015385,-0.12394060380879855,0.4418604651162791,43,4,39,0.9069767441860465
0.9,1.5,3.0,18,36,12,0.58,0.54,0.08,0.04,-0.07632990141149679,-0.12222362121826007,-0.01703600948035333,-0.1327786514716965,0.391304347826087,23,4,19,0.8260869565217391
0.9,2.0,3.5,6,48,6,0.58,0.53,0.08,0.03,-0.0766020919616505,-0.1266020919616505,-0.025897437606934415,-0.17818297473238934,0.4634146341463415,41,4,37,0.9024390243902439
0.3,1.5,2.5,12,36,6,0.6,0.54,0.1,0.04,-0.07668583429786131,-0.12668583429786132,-0.01444055628497376,-0.12561580107887327,0.35,20,0,20,1.0
0.3,1.5,2.5,12,36,6,0.63,0.54,0.13,0.04,-0.07668583429786131,-0.12668583429786132,-0.01444055628497376,-0.12561580107887327,0.35,20,0,20,1.0
0.3,1.5,2.5,12,36,6,0.65,0.54,0.15,0.04,-0.07668583429786131,-0.12668583429786132,-0.01444055628497376,-0.12561580107887327,0.35,20,0,20,1.0
0.3,2.0,2.5,12,24,6,0.6,0.53,0.1,0.03,-0.07676519925840782,-0.12676519925840782,-0.0232704502932497,-0.09667079026688835,0.37209302325581395,43,0,43,1.0
0.3,2.0,2.5,12,24,6,0.63,0.53,0.13,0.03,-0.07676519925840782,-0.12676519925840782,-0.0232704502932497,-0.09667079026688835,0.37209302325581395,43,0,43,1.0
0.3,2.0,2.5,12,24,6,0.65,0.53,0.15,0.03,-0.07676519925840782,-0.12676519925840782,-0.0232704502932497,-0.09667079026688835,0.37209302325581395,43,0,43,1.0
0.6,2.0,3.5,12,24,2,0.58,0.53,0.08,0.03,-0.07691182456257979,-0.1269118245625798,-0.026225343773390697,-0.09620539987788214,0.4,50,5,45,0.9
0.3,2.0,3.5,18,48,3,0.58,0.54,0.08,0.04,-0.07709323674877278,-0.12153768119321723,-0.019139495530829165,-0.12177651365731837,0.44,25,5,20,0.8
0.3,1.0,3.0,18,48,3,0.58,0.55,0.08,0.05,-0.07713121821188094,-0.11634690448639075,-0.014116345053456048,-0.08205475959547802,0.35294117647058826,17,5,12,0.7058823529411765
0.9,1.5,3.0,6,24,3,0.6,0.53,0.1,0.03,-0.0778098564070812,-0.1278098564070812,-0.02208667174499801,-0.10568187583140073,0.3469387755102041,49,0,49,1.0
0.9,1.5,3.0,6,24,3,0.63,0.53,0.13,0.03,-0.0778098564070812,-0.1278098564070812,-0.02208667174499801,-0.10568187583140073,0.3469387755102041,49,0,49,1.0
0.9,1.5,3.0,6,24,3,0.65,0.53,0.15,0.03,-0.0778098564070812,-0.1278098564070812,-0.02208667174499801,-0.10568187583140073,0.3469387755102041,49,0,49,1.0
0.6,2.0,2.5,12,48,12,0.6,0.54,0.1,0.04,-0.07785511813275316,-0.12785511813275316,-0.015519632190372668,-0.13276121433718518,0.42105263157894735,19,0,19,1.0
0.6,2.0,2.5,12,48,12,0.63,0.54,0.13,0.04,-0.07785511813275316,-0.12785511813275316,-0.015519632190372668,-0.13276121433718518,0.42105263157894735,19,0,19,1.0
0.6,2.0,2.5,12,48,12,0.65,0.54,0.15,0.04,-0.07785511813275316,-0.12785511813275316,-0.015519632190372668,-0.13276121433718518,0.42105263157894735,19,0,19,1.0
0.3,2.0,3.5,6,48,6,0.58,0.53,0.08,0.03,-0.07790408009631831,-0.12790408009631832,-0.026334590527299362,-0.17319715952423353,0.4634146341463415,41,4,37,0.9024390243902439
0.3,2.0,3.0,18,24,12,0.58,0.54,0.08,0.04,-0.07795869373320957,-0.12425499002950587,-0.016750095773530593,-0.11438190597452208,0.4583333333333333,24,4,20,0.8333333333333334
0.6,2.0,3.5,18,24,2,0.58,0.53,0.08,0.03,-0.07807290830294321,-0.1280729083029432,-0.026732322403462683,-0.0961203894038379,0.38,50,5,45,0.9
0.6,2.0,3.5,12,36,6,0.58,0.54,0.08,0.04,-0.07812446704846182,-0.1240181868552251,-0.01689874959882176,-0.14766044704533474,0.43478260869565216,23,4,19,0.8260869565217391
0.9,2.0,3.0,6,48,2,0.58,0.53,0.08,0.03,-0.07813706233320325,-0.12765397054576363,-0.027354120915022984,-0.16431179443880012,0.4782608695652174,46,5,41,0.8913043478260869
0.9,2.0,2.5,18,36,3,0.58,0.53,0.08,0.03,-0.07840018159373313,-0.12764260583615739,-0.026170319620217875,-0.11813279621157913,0.4090909090909091,44,5,39,0.8863636363636364
0.6,2.0,3.5,18,24,12,0.6,0.53,0.1,0.03,-0.07854532010157973,-0.12854532010157974,-0.02316401679562441,-0.11145081006134148,0.4166666666666667,36,0,36,1.0
0.6,2.0,3.5,18,24,12,0.63,0.53,0.13,0.03,-0.07854532010157973,-0.12854532010157974,-0.02316401679562441,-0.11145081006134148,0.4166666666666667,36,0,36,1.0
0.6,2.0,3.5,18,24,12,0.65,0.53,0.15,0.03,-0.07854532010157973,-0.12854532010157974,-0.02316401679562441,-0.11145081006134148,0.4166666666666667,36,0,36,1.0
0.9,2.0,2.5,6,24,12,0.58,0.54,0.08,0.04,-0.07862549521563222,-0.12492179151192853,-0.015148214067730259,-0.11745492301122351,0.4166666666666667,24,4,20,0.8333333333333334
0.3,2.0,3.0,6,48,2,0.58,0.53,0.08,0.03,-0.07874043589067914,-0.12825734410323952,-0.02768623554301619,-0.1647993399680683,0.4782608695652174,46,5,41,0.8913043478260869
0.3,2.0,2.5,6,36,6,0.58,0.54,0.08,0.04,-0.07874711511418725,-0.1254137817808539,-0.017305620963874446,-0.11113406910144467,0.36,25,4,21,0.84
0.3,1.0,3.0,6,36,6,0.6,0.54,0.1,0.04,-0.07890850290693209,-0.1289085029069321,-0.012904407116327565,-0.13172663912406687,0.36363636363636365,22,0,22,1.0
0.3,1.0,3.0,6,36,6,0.63,0.54,0.13,0.04,-0.07890850290693209,-0.1289085029069321,-0.012904407116327565,-0.13172663912406687,0.36363636363636365,22,0,22,1.0
0.3,1.0,3.0,6,36,6,0.65,0.54,0.15,0.04,-0.07890850290693209,-0.1289085029069321,-0.012904407116327565,-0.13172663912406687,0.36363636363636365,22,0,22,1.0
0.9,2.0,3.0,6,24,12,0.58,0.54,0.08,0.04,-0.07932303445901392,-0.12561933075531023,-0.015250753916192128,-0.11558908867934102,0.4583333333333333,24,4,20,0.8333333333333334
0.3,2.0,3.0,18,36,3,0.58,0.53,0.08,0.03,-0.07973286426233595,-0.12882847149747806,-0.027029034843263466,-0.11021767811355401,0.4418604651162791,43,5,38,0.8837209302325582
0.9,1.0,3.0,12,36,12,0.6,0.54,0.1,0.04,-0.07982207308802651,-0.1298220730880265,-0.013168981970968274,-0.11155040141380552,0.35,20,0,20,1.0
0.9,1.0,3.0,12,36,12,0.63,0.54,0.13,0.04,-0.07982207308802651,-0.1298220730880265,-0.013168981970968274,-0.11155040141380552,0.35,20,0,20,1.0
0.9,1.0,3.0,12,36,12,0.65,0.54,0.15,0.04,-0.07982207308802651,-0.1298220730880265,-0.013168981970968274,-0.11155040141380552,0.35,20,0,20,1.0
0.9,1.0,3.0,12,24,3,0.58,0.53,0.08,0.03,-0.08008775270420442,-0.13008775270420442,-0.026260663056018485,-0.097425221430952,0.3076923076923077,52,5,47,0.9038461538461539
0.6,2.0,2.5,6,36,2,0.58,0.53,0.08,0.03,-0.08049091467866994,-0.13049091467866994,-0.026385045750462965,-0.1247330406474629,0.42,50,5,45,0.9
0.9,1.0,3.0,6,36,6,0.6,0.54,0.1,0.04,-0.08059559375813218,-0.13059559375813218,-0.013067469988070624,-0.12123470402272206,0.36363636363636365,22,0,22,1.0
0.9,1.0,3.0,6,36,6,0.63,0.54,0.13,0.04,-0.08059559375813218,-0.13059559375813218,-0.013067469988070624,-0.12123470402272206,0.36363636363636365,22,0,22,1.0
0.9,1.0,3.0,6,36,6,0.65,0.54,0.15,0.04,-0.08059559375813218,-0.13059559375813218,-0.013067469988070624,-0.12123470402272206,0.36363636363636365,22,0,22,1.0
0.3,1.5,2.5,6,36,12,0.6,0.53,0.1,0.03,-0.08093877742999804,-0.13093877742999804,-0.02053984475945758,-0.11383301656223947,0.41025641025641024,39,0,39,1.0
0.3,1.5,2.5,6,36,12,0.63,0.53,0.13,0.03,-0.08093877742999804,-0.13093877742999804,-0.02053984475945758,-0.11383301656223947,0.41025641025641024,39,0,39,1.0
0.3,1.5,2.5,6,36,12,0.65,0.53,0.15,0.03,-0.08093877742999804,-0.13093877742999804,-0.02053984475945758,-0.11383301656223947,0.41025641025641024,39,0,39,1.0
0.3,1.5,2.5,6,48,12,0.58,0.53,0.08,0.03,-0.08117124332685204,-0.13117124332685204,-0.023024220625850078,-0.1315229055579929,0.4186046511627907,43,4,39,0.9069767441860465
0.6,2.0,2.5,18,48,3,0.58,0.53,0.08,0.03,-0.0813967749458942,-0.13049238218103631,-0.027450267413041463,-0.11711430075809252,0.46511627906976744,43,5,38,0.8837209302325582
0.6,1.5,3.5,18,48,3,0.6,0.54,0.1,0.04,-0.08191863061750367,-0.13191863061750367,-0.01746306657270036,-0.11855873329397537,0.38095238095238093,21,0,21,1.0
0.6,1.5,3.5,18,48,3,0.63,0.54,0.13,0.04,-0.08191863061750367,-0.13191863061750367,-0.01746306657270036,-0.11855873329397537,0.38095238095238093,21,0,21,1.0
0.6,1.5,3.5,18,48,3,0.65,0.54,0.15,0.04,-0.08191863061750367,-0.13191863061750367,-0.01746306657270036,-0.11855873329397537,0.38095238095238093,21,0,21,1.0
0.9,1.5,3.0,18,48,3,0.58,0.54,0.08,0.04,-0.08208937914016173,-0.1265338235846062,-0.018673354675311504,-0.12286436281637542,0.4,25,5,20,0.8
0.6,1.0,3.5,6,36,6,0.6,0.54,0.1,0.04,-0.08210272082190175,-0.13210272082190175,-0.013261606519268665,-0.12171109964347451,0.36363636363636365,22,0,22,1.0
0.6,1.0,3.5,6,36,6,0.63,0.54,0.13,0.04,-0.08210272082190175,-0.13210272082190175,-0.013261606519268665,-0.12171109964347451,0.36363636363636365,22,0,22,1.0
0.6,1.0,3.5,6,36,6,0.65,0.54,0.15,0.04,-0.08210272082190175,-0.13210272082190175,-0.013261606519268665,-0.12171109964347451,0.36363636363636365,22,0,22,1.0
0.3,1.0,3.0,12,48,6,0.6,0.54,0.1,0.04,-0.08217183111838246,-0.13217183111838246,-0.01377381485900675,-0.1139602562634805,0.3,20,0,20,1.0
0.3,1.0,3.0,12,48,6,0.63,0.54,0.13,0.04,-0.08217183111838246,-0.13217183111838246,-0.01377381485900675,-0.1139602562634805,0.3,20,0,20,1.0
0.3,1.0,3.0,12,48,6,0.65,0.54,0.15,0.04,-0.08217183111838246,-0.13217183111838246,-0.01377381485900675,-0.1139602562634805,0.3,20,0,20,1.0
0.9,1.0,2.5,6,48,12,0.58,0.54,0.08,0.04,-0.08237143343266898,-0.12724322830446386,-0.014723571134743096,-0.11440159606419707,0.3076923076923077,26,5,21,0.8076923076923077
0.6,2.0,2.5,6,48,12,0.6,0.54,0.1,0.04,-0.08245493148241227,-0.13245493148241227,-0.015565283836075361,-0.13280142933697314,0.42105263157894735,19,0,19,1.0
0.6,2.0,2.5,6,48,12,0.63,0.54,0.13,0.04,-0.08245493148241227,-0.13245493148241227,-0.015565283836075361,-0.13280142933697314,0.42105263157894735,19,0,19,1.0
0.6,2.0,2.5,6,48,12,0.65,0.54,0.15,0.04,-0.08245493148241227,-0.13245493148241227,-0.015565283836075361,-0.13280142933697314,0.42105263157894735,19,0,19,1.0
0.3,2.0,3.0,12,48,12,0.58,0.53,0.08,0.03,-0.08248935705134056,-0.13219695939052184,-0.026551743072014355,-0.14863303927726157,0.4473684210526316,38,4,34,0.8947368421052632
0.6,2.0,2.5,6,48,12,0.58,0.55,0.08,0.05,-0.08252379977157845,-0.12326454051231919,-0.015032920831743235,-0.111262161538872,0.4666666666666667,15,4,11,0.7333333333333333
0.9,1.5,3.5,18,36,3,0.58,0.55,0.08,0.05,-0.08270135003756321,-0.12191703631207301,-0.01496738158517441,-0.07476434730706338,0.4117647058823529,17,5,12,0.7058823529411765
0.9,2.0,2.5,12,36,12,0.6,0.54,0.1,0.04,-0.0827196812821867,-0.1327196812821867,-0.015203086097890006,-0.14053408530275713,0.3684210526315789,19,0,19,1.0
0.9,2.0,2.5,12,36,12,0.63,0.54,0.13,0.04,-0.0827196812821867,-0.1327196812821867,-0.015203086097890006,-0.14053408530275713,0.3684210526315789,19,0,19,1.0
0.9,2.0,2.5,12,36,12,0.65,0.54,0.15,0.04,-0.0827196812821867,-0.1327196812821867,-0.015203086097890006,-0.14053408530275713,0.3684210526315789,19,0,19,1.0
0.9,1.5,3.5,12,48,3,0.6,0.54,0.1,0.04,-0.08293189992599163,-0.13293189992599164,-0.016562154850887856,-0.11911269489589871,0.38095238095238093,21,0,21,1.0
0.9,1.5,3.5,12,48,3,0.63,0.54,0.13,0.04,-0.08293189992599163,-0.13293189992599164,-0.016562154850887856,-0.11911269489589871,0.38095238095238093,21,0,21,1.0
0.9,1.5,3.5,12,48,3,0.65,0.54,0.15,0.04,-0.08293189992599163,-0.13293189992599164,-0.016562154850887856,-0.11911269489589871,0.38095238095238093,21,0,21,1.0
0.6,2.0,2.5,18,36,3,0.6,0.53,0.1,0.03,-0.08331369105926044,-0.13331369105926044,-0.025450110784472235,-0.11813279621157945,0.41025641025641024,39,0,39,1.0
0.6,2.0,2.5,18,36,3,0.63,0.53,0.13,0.03,-0.08331369105926044,-0.13331369105926044,-0.025450110784472235,-0.11813279621157945,0.41025641025641024,39,0,39,1.0
0.6,2.0,2.5,18,36,3,0.65,0.53,0.15,0.03,-0.08331369105926044,-0.13331369105926044,-0.025450110784472235,-0.11813279621157945,0.41025641025641024,39,0,39,1.0
0.3,2.0,3.0,18,24,2,0.58,0.53,0.08,0.03,-0.08344551133212329,-0.1334455113321233,-0.02716083913398304,-0.09092687072384209,0.36,50,5,45,0.9
0.6,1.0,2.5,6,24,2,0.58,0.54,0.08,0.04,-0.08382254975642534,-0.1292770952109708,-0.01623856274676405,-0.10531475442198546,0.36363636363636365,33,6,27,0.8181818181818182
0.3,1.0,3.0,6,36,12,0.6,0.54,0.1,0.04,-0.08385118240114751,-0.13385118240114752,-0.012582556198461159,-0.11605016354438823,0.3333333333333333,21,0,21,1.0
0.3,1.0,3.0,6,36,12,0.63,0.54,0.13,0.04,-0.08385118240114751,-0.13385118240114752,-0.012582556198461159,-0.11605016354438823,0.3333333333333333,21,0,21,1.0
0.3,1.0,3.0,6,36,12,0.65,0.54,0.15,0.04,-0.08385118240114751,-0.13385118240114752,-0.012582556198461159,-0.11605016354438823,0.3333333333333333,21,0,21,1.0
0.6,2.0,2.5,18,36,12,0.6,0.54,0.1,0.04,-0.08404760093278556,-0.13404760093278556,-0.016217151193366974,-0.1404873740606678,0.3684210526315789,19,0,19,1.0
0.6,2.0,2.5,18,36,12,0.63,0.54,0.13,0.04,-0.08404760093278556,-0.13404760093278556,-0.016217151193366974,-0.1404873740606678,0.3684210526315789,19,0,19,1.0
0.6,2.0,2.5,18,36,12,0.65,0.54,0.15,0.04,-0.08404760093278556,-0.13404760093278556,-0.016217151193366974,-0.1404873740606678,0.3684210526315789,19,0,19,1.0
0.9,1.0,3.5,12,48,3,0.6,0.54,0.1,0.04,-0.08410455197371967,-0.13410455197371968,-0.014483126971218563,-0.10547029777493735,0.3333333333333333,21,0,21,1.0
0.9,1.0,3.5,12,48,3,0.63,0.54,0.13,0.04,-0.08410455197371967,-0.13410455197371968,-0.014483126971218563,-0.10547029777493735,0.3333333333333333,21,0,21,1.0
0.9,1.0,3.5,12,48,3,0.65,0.54,0.15,0.04,-0.08410455197371967,-0.13410455197371968,-0.014483126971218563,-0.10547029777493735,0.3333333333333333,21,0,21,1.0
0.3,1.5,3.0,18,48,6,0.6,0.54,0.1,0.04,-0.08414308318853007,-0.13414308318853008,-0.016977893138053868,-0.12128910043243434,0.35,20,0,20,1.0
0.3,1.5,3.0,18,48,6,0.63,0.54,0.13,0.04,-0.08414308318853007,-0.13414308318853008,-0.016977893138053868,-0.12128910043243434,0.35,20,0,20,1.0
0.3,1.5,3.0,18,48,6,0.65,0.54,0.15,0.04,-0.08414308318853007,-0.13414308318853008,-0.016977893138053868,-0.12128910043243434,0.35,20,0,20,1.0
0.6,1.5,3.5,6,36,2,0.6,0.54,0.1,0.04,-0.0841836492662285,-0.1341836492662285,-0.015976018308663575,-0.13683100978775295,0.38095238095238093,21,0,21,1.0
0.6,1.5,3.5,6,36,2,0.63,0.54,0.13,0.04,-0.0841836492662285,-0.1341836492662285,-0.015976018308663575,-0.13683100978775295,0.38095238095238093,21,0,21,1.0
0.6,1.5,3.5,6,36,2,0.65,0.54,0.15,0.04,-0.0841836492662285,-0.1341836492662285,-0.015976018308663575,-0.13683100978775295,0.38095238095238093,21,0,21,1.0
0.6,2.0,3.0,12,36,3,0.6,0.53,0.1,0.03,-0.08428106127003655,-0.13428106127003656,-0.02645263478686255,-0.11521299961505209,0.42105263157894735,38,0,38,1.0
0.6,2.0,3.0,12,36,3,0.63,0.53,0.13,0.03,-0.08428106127003655,-0.13428106127003656,-0.02645263478686255,-0.11521299961505209,0.42105263157894735,38,0,38,1.0
0.6,2.0,3.0,12,36,3,0.65,0.53,0.15,0.03,-0.08428106127003655,-0.13428106127003656,-0.02645263478686255,-0.11521299961505209,0.42105263157894735,38,0,38,1.0
0.3,1.5,3.0,6,24,3,0.6,0.53,0.1,0.03,-0.08438654062238136,-0.13438654062238137,-0.02332188446989969,-0.1059062501533802,0.32653061224489793,49,0,49,1.0
0.3,1.5,3.0,6,24,3,0.63,0.53,0.13,0.03,-0.08438654062238136,-0.13438654062238137,-0.02332188446989969,-0.1059062501533802,0.32653061224489793,49,0,49,1.0
0.3,1.5,3.0,6,24,3,0.65,0.53,0.15,0.03,-0.08438654062238136,-0.13438654062238137,-0.02332188446989969,-0.1059062501533802,0.32653061224489793,49,0,49,1.0
0.3,1.0,3.5,12,24,6,0.58,0.55,0.08,0.05,-0.0845033018974963,-0.12462675868761976,-0.013447161432752708,-0.07663761568911022,0.3888888888888889,18,5,13,0.7222222222222222
0.9,1.0,3.5,18,36,3,0.58,0.55,0.08,0.05,-0.08484118305603476,-0.12405686933054456,-0.014990479238382148,-0.08431334374395362,0.35294117647058826,17,5,12,0.7058823529411765
0.6,2.0,2.5,6,24,12,0.6,0.53,0.1,0.03,-0.08496829814152741,-0.13496829814152742,-0.020985128491230798,-0.10011089969106009,0.36585365853658536,41,0,41,1.0
0.6,2.0,2.5,6,24,12,0.63,0.53,0.13,0.03,-0.08496829814152741,-0.13496829814152742,-0.020985128491230798,-0.10011089969106009,0.36585365853658536,41,0,41,1.0
0.6,2.0,2.5,6,24,12,0.65,0.53,0.15,0.03,-0.08496829814152741,-0.13496829814152742,-0.020985128491230798,-0.10011089969106009,0.36585365853658536,41,0,41,1.0
0.3,2.0,2.5,12,24,12,0.58,0.54,0.08,0.04,-0.08507771263083108,-0.1313740089271274,-0.016640753254822505,-0.1204901537208089,0.4166666666666667,24,4,20,0.8333333333333334
0.6,2.0,3.5,6,48,6,0.58,0.53,0.08,0.03,-0.08529822519176138,-0.13529822519176138,-0.02768080861492228,-0.17818297473238845,0.4634146341463415,41,4,37,0.9024390243902439
0.6,1.0,3.0,12,24,2,0.58,0.53,0.08,0.03,-0.08535589534369122,-0.13535589534369122,-0.027598465162487762,-0.10389838642075287,0.36538461538461536,52,5,47,0.9038461538461539
0.3,1.0,3.0,12,24,2,0.58,0.53,0.08,0.03,-0.08612148176406458,-0.13612148176406458,-0.02798987903410355,-0.11037295960998124,0.34615384615384615,52,5,47,0.9038461538461539
0.3,2.0,3.0,12,24,12,0.58,0.54,0.08,0.04,-0.08627124903271502,-0.13256754532901133,-0.016810574023456537,-0.11442975493390253,0.4583333333333333,24,4,20,0.8333333333333334
0.3,1.0,2.5,12,24,6,0.58,0.55,0.08,0.05,-0.08627560488896585,-0.12721127740358573,-0.013653293966044755,-0.06751817459912603,0.3684210526315789,19,5,14,0.7368421052631579
0.6,1.5,2.5,6,24,3,0.6,0.54,0.1,0.04,-0.08674436094279582,-0.13674436094279582,-0.01579960653150425,-0.12830369603210906,0.375,24,0,24,1.0
0.6,1.5,2.5,6,24,3,0.63,0.54,0.13,0.04,-0.08674436094279582,-0.13674436094279582,-0.01579960653150425,-0.12830369603210906,0.375,24,0,24,1.0
0.6,1.5,2.5,6,24,3,0.65,0.54,0.15,0.04,-0.08674436094279582,-0.13674436094279582,-0.01579960653150425,-0.12830369603210906,0.375,24,0,24,1.0
0.3,1.5,3.0,18,36,12,0.58,0.54,0.08,0.04,-0.08708356449327648,-0.13297728430003977,-0.018656344917788226,-0.12825615473734983,0.391304347826087,23,4,19,0.8260869565217391
0.3,2.0,3.5,18,24,6,0.58,0.53,0.08,0.03,-0.08715136950330273,-0.13715136950330273,-0.028248989840626182,-0.12885201143341865,0.41304347826086957,46,4,42,0.9130434782608695
0.9,1.0,3.0,6,48,12,0.58,0.55,0.08,0.05,-0.08741052471392272,-0.12662621098843252,-0.012265504730286314,-0.08617557689267377,0.35294117647058826,17,5,12,0.7058823529411765
0.9,2.0,3.5,18,48,6,0.58,0.54,0.08,0.04,-0.08755599047999713,-0.13344971028676042,-0.020084792981842403,-0.159924305750771,0.391304347826087,23,4,19,0.8260869565217391
0.3,1.0,3.0,12,36,6,0.58,0.55,0.08,0.05,-0.08778612064270305,-0.12700180691721286,-0.013858670638543735,-0.08459234928898525,0.4117647058823529,17,5,12,0.7058823529411765
0.9,2.0,2.5,6,36,12,0.6,0.54,0.1,0.04,-0.0880735142121118,-0.1380735142121118,-0.015248752422249878,-0.13601281825197248,0.3684210526315789,19,0,19,1.0
0.9,2.0,2.5,6,36,12,0.63,0.54,0.13,0.04,-0.0880735142121118,-0.1380735142121118,-0.015248752422249878,-0.13601281825197248,0.3684210526315789,19,0,19,1.0
0.9,2.0,2.5,6,36,12,0.65,0.54,0.15,0.04,-0.0880735142121118,-0.1380735142121118,-0.015248752422249878,-0.13601281825197248,0.3684210526315789,19,0,19,1.0
0.3,2.0,3.0,18,36,6,0.6,0.53,0.1,0.03,-0.08810406852453302,-0.13810406852453302,-0.026485371898282484,-0.11021767811355414,0.43243243243243246,37,0,37,1.0
0.3,2.0,3.0,18,36,6,0.63,0.53,0.13,0.03,-0.08810406852453302,-0.13810406852453302,-0.026485371898282484,-0.11021767811355414,0.43243243243243246,37,0,37,1.0
0.3,2.0,3.0,18,36,6,0.65,0.53,0.15,0.03,-0.08810406852453302,-0.13810406852453302,-0.026485371898282484,-0.11021767811355414,0.43243243243243246,37,0,37,1.0
0.6,2.0,2.5,6,36,12,0.58,0.55,0.08,0.05,-0.0881148418264002,-0.12885558256714094,-0.014301454218165754,-0.09876605646616951,0.5333333333333333,15,4,11,0.7333333333333333
0.9,1.0,2.5,6,24,12,0.6,0.53,0.1,0.03,-0.08830259785362955,-0.13830259785362956,-0.020147264449008606,-0.09271249688220717,0.27906976744186046,43,0,43,1.0
0.9,1.0,2.5,6,24,12,0.63,0.53,0.13,0.03,-0.08830259785362955,-0.13830259785362956,-0.020147264449008606,-0.09271249688220717,0.27906976744186046,43,0,43,1.0
0.9,1.0,2.5,6,24,12,0.65,0.53,0.15,0.03,-0.08830259785362955,-0.13830259785362956,-0.020147264449008606,-0.09271249688220717,0.27906976744186046,43,0,43,1.0
0.3,1.5,3.5,6,36,12,0.6,0.53,0.1,0.03,-0.08846427313311604,-0.13846427313311604,-0.022647301096132333,-0.10982617147280943,0.3684210526315789,38,0,38,1.0
0.3,1.5,3.5,6,36,12,0.63,0.53,0.13,0.03,-0.08846427313311604,-0.13846427313311604,-0.022647301096132333,-0.10982617147280943,0.3684210526315789,38,0,38,1.0
0.3,1.5,3.5,6,36,12,0.65,0.53,0.15,0.03,-0.08846427313311604,-0.13846427313311604,-0.022647301096132333,-0.10982617147280943,0.3684210526315789,38,0,38,1.0
0.9,2.0,2.5,6,36,6,0.6,0.53,0.1,0.03,-0.08861393875656064,-0.13861393875656064,-0.02479116809490023,-0.1342567046165871,0.4146341463414634,41,0,41,1.0
0.9,2.0,2.5,6,36,6,0.63,0.53,0.13,0.03,-0.08861393875656064,-0.13861393875656064,-0.02479116809490023,-0.1342567046165871,0.4146341463414634,41,0,41,1.0
0.9,2.0,2.5,6,36,6,0.65,0.53,0.15,0.03,-0.08861393875656064,-0.13861393875656064,-0.02479116809490023,-0.1342567046165871,0.4146341463414634,41,0,41,1.0
0.3,1.5,3.0,6,24,12,0.6,0.53,0.1,0.03,-0.08862075686634217,-0.13862075686634218,-0.021450464349223486,-0.1077842118183305,0.325,40,0,40,1.0
0.3,1.5,3.0,6,24,12,0.63,0.53,0.13,0.03,-0.08862075686634217,-0.13862075686634218,-0.021450464349223486,-0.1077842118183305,0.325,40,0,40,1.0
